© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->hdMouse_Final->BlackSig - 2019-04-13 08:24 PM
Workspace	My Projects
Project	hdMouse_Final
Analysis	BlackSig - 2019-04-13 08:24 PM
Date	Sat Apr 13 17:24:40 PDT 2019
Analysis ID	17688863

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(species = Mouse OR Rat OR Human) AND
(confidence = Experimentally Observed)

Canonical Pathways for My Projects->hdMouse_Final->BlackSig - 2019-04-13 08:24 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cell-To-Cell Signaling and Interaction, Nervous System Development and Function	long-term potentiation	Long-term potentiation	6.72E-03	 	 	 	 	Ptprd,GNAI1,SLC24A2,JPH4,PAK1,RXRB,APP,MBNL2,GRM3,GPT,PRKCZ,STX4,EFNB3	13	
Cellular Assembly and Organization, Cellular Function and Maintenance	stabilization	Stabilization of microtubules	6.74E-03	 	 	 	 	BMP2K,SEPT7,MBP,SGK2,APP,DAAM1	6	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	HER2-positive carcinoma of breast	HER2-positive carcinoma of breast	6.75E-03	 	 	 	 	SH3GLB2,TF,HAPLN2,KDR,HSP90B1,DACT3,APBB1,MAN1A1,PIP4K2A,ELOVL7	10	
Cell Morphology, Nervous System Development and Function, Organ Morphology, Organismal Development	morphology	Morphology of brain cells	6.78E-03	 	 	 	 	MAPK8IP1,VPS35,PITPNA,FAIM2,APP,ARSG,MDM2,TPP1,FA2H	9	
Protein Degradation, Protein Synthesis	catabolism	Catabolism of protein	6.81E-03	 	 	 	 	SERPINB1,SPSB1,TF,KLK6,GOLGA7,ATG4C,RAB7A,INSC,SMAD7,CTSA,TPP1,PPP2CA,VPS35,APP,SPOP,KLHL8,UBE2G1,NKD1,ADAMTS20,LAMP1,HPS4,FBXO32,EGLN2,FAM83D,MDM2,NLN	26	
Lipid Metabolism, Molecular Transport, Small Molecule Biochemistry	accumulation	Accumulation of sterol	6.91E-03	 	 	 	 	INSIG1,LAMP1,ACAT2,PITPNA,APP	5	
Lipid Metabolism, Molecular Transport, Small Molecule Biochemistry	concentration	Concentration of triacylglycerol	7.03E-03	 	 	 	 	INSIG1,LIPA,MLYCD,ACAT2,PITPNA,ELOVL5,PCYT2,FKBP4,ABHD5,LPGAT1,VAMP3,MID1IP1,NFIL3,SLC37A4,DGAT2,GAS7	16	
Cellular Compromise, Neurological Disease, Organismal Injury and Abnormalities	damage	Damage of neurons	7.10E-03	 	 	 	 	MOG,PLP1,FAIM2,APP,BCL2L1,NFIL3	6	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	genital tract cancer	Genital tract cancer	7.17E-03	 	 	 	 	LPAR1,KLK6,TMC7,MEX3D,HID1,GRM3,AK3,DNAJB2,SETD3,DACT3,CORO2B,CATSPER2,PHYHIPL,RIOK3,SLC24A2,SRD5A1,MLYCD,SH3GLB2,HSP90B1,PIK3C2B,KLHL8,EPB41L3,GTPBP3,DNAJA3,GSN,SMARCD3,ICK,AGPAT4,SERPINB1,CD300E,RGS3,EPHB1,CA2,BMP2K,TPST1,ARHGEF19,TPD52,TSPAN5,CLMN,SPECC1,PLCL1,NFIL3,OLFML1,SH3GL1,RDH11,HAUS3,RASGEF1B,KLRG2,OSBPL1A,SHTN1,PEX5L,ACSL3,NKAIN1,RPS6KA1,KCNK5,SPOUT1,RAC1,SH3BP5L,PRICKLE1,MUM1,STXBP3,TBC1D16,KLHL4,PROM1,MAPK8IP1,SYT11,TMPO,DHCR7,KIRREL3,SEPT8,URI1,USP30,PIP4K2A,FAM83D,SEMA4D,SH3GL3,NIPA1,AKTIP,ATG4C,MAGT1,ABTB1,SHB,MAP7D1,SLC37A4,TMEM206,KMT5A,NHLRC4,FEZ1,NKD1,NAP1L4,STX4,CC2D1B,ERBIN,KIF21A,EDEM2,SFRP1,CNP,TEX2,KCNK13,GLTP,ZNF281,VMP1,ZNF536,CHN2,CTPS1,APBB1,TLL2,KDR,GJC3,TPRN,GAL3ST1,LGI3,TMEM151A,BCL2L1,TF,PITPNA,LIMCH1,PDE4B,KCNA1,MAG,FKBP4,FKTN,LZTS2,SLC26A11,ST3GAL4,ADAMTSL4,PRKCZ,RTN3,TRNT1,PPP2CA,MBP,LCORL,PAK1,RXRB,SPOP,KAZN,PUS7,ABLIM2,ADAMTS20,CYP51A1,MDM2,ATP6AP2,PDXK,CEP97,KAT2B,PAICS,TLE1,PAQR7,MAN1A1,MBNL2,CRTAC1,MAP7,PROX2,INSC,PLS1,MPND,RTKN,ENOX1,TTLL7,RETREG3,TFRC,GAS7,ELOVL7,ANKRD13B,PRSS53,FAM13C,MFSD8,BIN1,APP,TRIM59,FBXL5,FRMD5,DUSP7,MAZ,FGFR2,WSB2,TSPAN2,SPOCK3,FHL1,SLCO3A1,PIGQ,TSC22D3,GPT,MYO1D,CTSA,GHITM,JPH4,PPAT,DEPDC1B,SLC2A1,C8orf58,PLP1,MCAM,RNF112	194	
Cellular Movement	cell movement	Cell movement	7.27E-03	 	 	 	 	DAPK2,FOXJ1,PPM1A,SPSB1,LPAR1,KLK6,SARS,SFRP1,CNP,GRM3,PROM1,RAB7A,MOG,ATG3,CAT,TMPO,CHN2,CATSPER2,APBB1,C5orf30,KIRREL3,SLC9A3R2,RIOK3,KDR,HSP90B1,APP,PIK3C2B,ACO2,Cd59a,TMEM30A,GAL3ST1,SEPT7,DNAJA3,GSN,FRMD5,BCL2L1,P4HB,EFNB3,SERPINB1,FGFR2,SEMA4D,GNAI1,SP7,NDRG1,GPR37,SPOCK3,FHL1,LIMCH1,PDE4B,MAG,RGS3,EPHB1,LDLRAD4,FKBP4,CA2,SMAD7,VAMP3,TSC22D3,ST3GAL4,PRKCZ,SLC37A4,NFIL3,PLCL1,TMEFF2,LIPA,MBP,PAK1,SLC2A1,PPP2R2A,S1PR5,SCHIP1,PTP4A1,ZFAND5,PLP1,FAIM2,RPS6KA1,KCNK5,MCAM,MDM2,RAC1,STX4	81	
Cancer, Cell Death and Survival, Organismal Injury and Abnormalities, Tumor Morphology	apoptosis	Apoptosis of mammary tumor cells	7.36E-03	 	 	 	 	MDM2,BCL2L1,PPP2CA	3	
Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	Charcot-Marie-Tooth disease type 2	Autosomal dominant Charcot-Marie-Tooth disease type 2	7.36E-03	 	 	 	 	GARS,RAB7A,JPH1	3	
Developmental Disorder, Organismal Injury and Abnormalities, Renal and Urological Disease	congenital abnormality of the lower urinary tract	Congenital abnormality of the lower urinary tract	7.36E-03	 	 	 	 	FGFR2,LZTS2,FKBP4	3	
Cardiovascular Disease, Hematological Disease, Organismal Injury and Abnormalities	anemia	Anemia	7.53E-03	 	 	 	 	FGFR2,TF,KDR,SIPA1,PPAT,SLC25A19,KAZN,SLC2A1,BPNT1,GSS,PIGA,CAT,EGLN2,CYP51A1,BCL2L1,MDM2,RAC1,TPP1,TRNT1,TFRC	20	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	mature lymphocytic neoplasm	Mature lymphocytic neoplasm	7.71E-03	 	 	 	 	LPAR1,SARS,MUM1,EDEM2,KCNK13,FSD1,GRM3,INSC,MAPK8IP1,CAT,CDC37L1,TLL2,PHYHIPL,TFRC,SLC24A2,LRRC1,KDR,HSP90B1,APP,TMEM30A,PDGFC,LGI3,GSN,SMARCD3,ICK,BCL2L1,CCNG2,FGFR2,GNAI1,CD300E,WDR91,TF,SPOCK3,RGS3,CA2,XRCC6,SMAD7,SPECC1,MTA3,PRKCZ,PPP2CA,RASGEF1B,BMF,RXRB,KAZN,MSMO1,LAMP1,ABHD5,PTP4A1,KCNK5,MCAM,MDM2,RAC1,CAVIN2,PRICKLE1,RNF112	56	
Cell Morphology, Nervous System Development and Function, Neurological Disease	abnormal morphology	Abnormal morphology of neuroglia	7.82E-03	 	 	 	 	FGFR2,LPAR1,ERBIN,MBP,PLP1,MAG,FA2H	7	
Cell Morphology, Cellular Assembly and Organization, Cellular Development, Cellular Function and Maintenance, Cellular Growth and Proliferation, Embryonic Development, Nervous System Development and Function, Organismal Development, Tissue Development	growth	Growth of dendrites	7.85E-03	 	 	 	 	SEMA4D,PAK1,APP,MAG,RAC1	5	
Cell Death and Survival, Cellular Assembly and Organization, Cellular Development, Nervous System Development and Function, Tissue Development, Tissue Morphology	regeneration	Regeneration of neurites	7.86E-03	 	 	 	 	MOG,INPP5F,MAPK8IP1,MAG,CERS2,EFNB3	6	
Cell Morphology	ruffling	Ruffling	7.86E-03	 	 	 	 	KDR,GSN,PAK1,CDC42SE1,RTKN,RAC1	6	
Cellular Assembly and Organization, Lipid Metabolism, Small Molecule Biochemistry	accumulation	Accumulation of lipid droplets	7.94E-03	 	 	 	 	INSIG1,SLC25A10,ABHD5,PCYT2	4	
Cell Morphology, Cellular Function and Maintenance	autophagy	Autophagy of cervical cancer cell lines	7.94E-03	 	 	 	 	MDM2,BCL2L1,TFEB,STK39	4	
Connective Tissue Disorders, Developmental Disorder, Gastrointestinal Disease, Organismal Development, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	cleft palate syndrome	Cleft palate syndrome	8.16E-03	 	 	 	 	INSIG1,FGFR2,CYP51A1,SC5D,MDM2,DHCR7,PDGFC	7	
Cell Morphology	morphology	Morphology of tumor cell lines	8.18E-03	 	 	 	 	RIOK3,FGFR2,KLK6,SIPA1,PAK1,RXRB,GAL3ST1,BCL2L1,MDM2,PRKCZ,RAC1,FA2H,EFNB3	13	
Lipid Metabolism, Molecular Transport, Small Molecule Biochemistry	accumulation	Accumulation of cholesterol ester	8.36E-03	 	 	 	 	INSIG1,ACAT2,PITPNA	3	
Developmental Disorder, Hereditary Disorder, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	congenital myopathy	Autosomal recessive congenital myopathy	8.36E-03	 	 	 	 	SGCB,FKTN,BIN1	3	
Respiratory Disease	bronchiectasis	Bronchiectasis	8.36E-03	 	 	 	 	PDE8A,PDE4A,PDE4B	3	
Cellular Compromise, Neurological Disease, Organismal Injury and Abnormalities, Psychological Disorders	damage	Damage of cerebral cortex cells	8.36E-03	 	 	 	 	FAIM2,APP,NFIL3	3	
Lipid Metabolism, Molecular Transport, Small Molecule Biochemistry	quantity	Quantity of glycosylceramide	8.36E-03	 	 	 	 	GAL3ST1,PLP1,CERS2	3	
Inflammatory Disease	inflammatory disorder	Severe inflammatory disorder	8.37E-03	 	 	 	 	FGFR2,PDE8A,PDE4A,VAMP3,SLCO3A1,BCL2L1,PDE4B,NFIL3,PDXK,PDGFC	10	
Cell-To-Cell Signaling and Interaction, Nervous System Development and Function	synaptic transmission	Synaptic transmission	8.46E-03	 	 	 	 	Ptprd,GNAI1,SH3GL1,SH3GL3,SLC6A6,PDE4A,MBP,APP,CNP,KCNA1,EPHB1,GRM3,MAPK8IP1,PLP1,PRKCZ,DHCR7	16	
Neurological Disease, Organismal Injury and Abnormalities, Psychological Disorders	amyotrophic lateral sclerosis	Amyotrophic lateral sclerosis	8.48E-03	 	 	 	 	CCNG2,TF,MOG,GSN,ARSG,APP,MCAM,BCL2L1,PDE4B,NFIL3,TFRC,PDGFC	12	
Cell Death and Survival	cell death	Cell death of brain	8.58E-03	 	 	 	 	TF,PAK1,APP,CERS2,GRM3,DNAJB2,SLC25A10,GPT,EGLN2,FAIM2,BCL2L1,NFIL3,P4HB	13	
Molecular Transport	transport	Transport of molecule	8.77E-03	 	 	 	 	ACAT2,STXBP3,HID1,SLC25A19,CNP,NDFIP2,RAB7A,MAPK8IP1,CAT,CLN8,SYT11,APBB1,STARD3,SLC15A4,TFRC,SLC9A3R2,SLC24A2,BIN1,APP,TMEM30A,FBXL5,GSN,EPS15,P4HB,SLC6A6,TF,STX2,PITPNA,FHL1,SGK2,SLCO3A1,RAB6A,NIPA1,KCNA1,AKTIP,FKBP4,CA2,MAGT1,VAMP3,TSC22D3,TPD52,SLC26A11,CTSA,RAB10,PRKCZ,SLC43A2,SLC37A4,LIPA,MBP,RXRB,SLC2A1,STK39,SLC25A10,ABHD5,ACSL3,KCNK5,STX4,PRICKLE1	58	
Connective Tissue Disorders, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of inguinal fat pad	8.80E-03	 	 	 	 	LIPA,PITPNA	2	
Organ Morphology, Organismal Development, Organismal Injury and Abnormalities, Reproductive System Development and Function, Reproductive System Disease	abnormal morphology	Abnormal morphology of small ventral prostatic lobe	8.80E-03	 	 	 	 	SRD5A1,FKBP4	2	
Metabolic Disease, Neurological Disease, Organismal Injury and Abnormalities	amyloid load	Amyloid load of hippocampus	8.80E-03	 	 	 	 	APP,TFEB	2	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	benign neoplasm of male genital organ	Benign neoplasm of male genital organ	8.80E-03	 	 	 	 	RPS6KA1,SPOP	2	
Cellular Growth and Proliferation	colony formation	Colony formation of adenocarcinoma cell lines	8.80E-03	 	 	 	 	DNAJA3,FAM57A	2	
Neurological Disease	formation	Formation of axon spheroid	8.80E-03	 	 	 	 	TSPAN2,PLP1	2	
Neurological Disease	neurodegeneration	Neurodegeneration of sciatic nerve	8.80E-03	 	 	 	 	NDRG1,MAG	2	
Cancer	transformation	Transformation of carcinoma cell lines	8.80E-03	 	 	 	 	DNAJA3,RAC1	2	
Cancer	transformation	Transformation of lung cancer cell lines	8.80E-03	 	 	 	 	DNAJA3,RAC1	2	
Cellular Growth and Proliferation	colony formation	Colony formation	8.88E-03	 	 	 	 	CCNG2,FGFR2,SEMA4D,NDRG1,SFRP1,SMAD7,TPD52,CAT,LZTS2,NFIL3,PPP2CA,SH3GLB2,URI1,PAK1,BIN1,PLK3,EPB41L3,PIGA,DNAJA3,FAM57A,EGLN2,MCAM,MDM2,BCL2L1,RAC1	25	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	plasma cell dyscrasia	Plasma cell dyscrasia	8.98E-03	 	 	 	 	CCNG2,FGFR2,TF,KDR,HSP90B1,KAZN,CA2,LAMP1,XRCC6,SMAD7,MAPK8IP1,GSN,CAT,BCL2L1,ICK,MTA3,PRKCZ,RAC1,TFRC,CAVIN2,PPP2CA	21	
Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	recessive spastic paraplegia	Recessive spastic paraplegia	9.32E-03	 	 	 	 	GJC2,PLP1,MAG,FA2H	4	
Reproductive System Development and Function	birthweight	Birthweight	9.41E-03	 	 	 	 	ABHD5,ATG3,SC5D,DGAT2,DHCR7	5	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	choriocarcinoma	Choriocarcinoma	9.42E-03	 	 	 	 	KDR,PAK1,HSP90B1	3	
Cell Cycle	mitosis	Delay in mitosis of cervical cancer cell lines	9.42E-03	 	 	 	 	PTP4A1,PPP2R2A,PPP2CA	3	
Endocrine System Disorders, Gastrointestinal Disease, Hepatic System Disease, Metabolic Disease, Organismal Injury and Abnormalities	insulin resistance	Insulin resistance of liver	9.42E-03	 	 	 	 	MLYCD,ABHD5,DGAT2	3	
Post-Translational Modification	palmitoylation	Palmitoylation of protein	9.42E-03	 	 	 	 	ABHD17B,ZDHHC9,ZDHHC20	3	
Cancer, Gastrointestinal Disease, Hepatic System Disease, Organismal Injury and Abnormalities	hepatocellular carcinoma	Unresectable hepatocellular carcinoma	9.42E-03	 	 	 	 	FGFR2,KDR,HSP90B1	3	
Neurological Disease, Organismal Injury and Abnormalities	gliosis	Gliosis	9.43E-03	 	 	 	 	LAMP1,TSPAN2,MOG,GJC2,PLP1,APP,ARSG,CERS2	8	
Infectious Diseases	infection	Infection of cells	9.44E-03	 	 	 	 	DAPK2,NUDT3,EPN2,HID1,RAB6A,MAN1A1,MAG,CA2,BMP2K,DNAJB2,PROM1,ARHGEF19,MID1IP1,ABTB1,ZDHHC20,ARHGAP23,ZNF536,RTN3,TFRC,SEPT8,HMGCS1,HSP90B1,PAK1,SLC2A1,PPP2R2A,PDE8A,WDR46,MDM2,ATP6AP2,RAC1,EPS15	31	
Cancer, Organismal Injury and Abnormalities	pelvic tumor	Pelvic tumor	9.49E-03	 	 	 	 	SPSB1,LPAR1,KLK6,TMC7,MEX3D,HID1,GRM3,AK3,DNAJB2,SETD3,DACT3,CORO2B,CATSPER2,PHYHIPL,RIOK3,SLC24A2,SRD5A1,MLYCD,SH3GLB2,HSP90B1,PDZD7,PIK3C2B,KLHL8,EPB41L3,GTPBP3,DNAJA3,GSN,SMARCD3,ICK,AGPAT4,SERPINB1,CD300E,NDRG1,RGS3,EPHB1,CA2,BMP2K,TPST1,ARHGEF19,TPD52,TSPAN5,CLMN,SPECC1,PLCL1,NFIL3,OLFML1,SH3GL1,RDH11,HAUS3,RASGEF1B,OSBPL1A,SHTN1,PEX5L,ACSL3,NKAIN1,RPS6KA1,KCNK5,SPOUT1,RAC1,SH3BP5L,PRICKLE1,MUM1,STXBP3,TBC1D16,KLHL4,PROM1,MAPK8IP1,SYT11,TMPO,DHCR7,KIRREL3,SEPT8,INSIG1,URI1,USP30,PIP4K2A,FAM83D,EFNB3,SEMA4D,SH3GL3,NIPA1,AKTIP,ATG4C,MAGT1,ABTB1,SHB,MAP7D1,SLC37A4,TMEM206,KMT5A,NHLRC4,FEZ1,NKD1,NAP1L4,STX4,CAVIN2,CC2D1B,FPGT,ERBIN,KIF21A,EDEM2,SFRP1,CNP,TEX2,KCNK13,GLTP,ZNF281,GPR61,VMP1,ZNF536,CHN2,CTPS1,APBB1,TLL2,KDR,GJC3,TPRN,GAL3ST1,LGI3,TMEM151A,BCL2L1,TF,PITPNA,LIMCH1,PDE4B,KCNA1,MAG,LDLRAD4,FKBP4,FKTN,LZTS2,SLC26A11,ST3GAL4,ADAMTSL4,PRKCZ,RTN3,SLC43A2,TRNT1,TPP1,PPP2CA,INPP5F,MBP,LCORL,PAK1,RXRB,SPOP,KAZN,PUS7,ABLIM2,ADAMTS20,CYP51A1,MDM2,ATP6AP2,PDXK,CEP97,KAT2B,PAICS,TLE1,PAQR7,MAN1A1,MBNL2,CRTAC1,MAP7,PROX2,INSC,PLS1,MPND,RTKN,ENOX1,TTLL7,RETREG3,TFRC,GAS7,ELOVL7,ANKRD13B,PRSS53,FAM13C,MFSD8,BIN1,APP,TRIM59,FBXL5,FRMD5,DUSP7,MAZ,FGFR2,RASAL1,WSB2,TSPAN2,SPOCK3,FHL1,SLCO3A1,KIF13B,PIGQ,TSC22D3,GPT,MYO1D,CTSA,GHITM,JPH4,PPAT,DEPDC1B,SLC2A1,C8orf58,TRPV3,PLP1,MCAM,RNF112	208	
Cancer, Organismal Injury and Abnormalities	pelvic cancer	Pelvic cancer	9.52E-03	 	 	 	 	SPSB1,LPAR1,KLK6,TMC7,MEX3D,HID1,GRM3,AK3,DNAJB2,SETD3,DACT3,CORO2B,CATSPER2,PHYHIPL,RIOK3,SLC24A2,SRD5A1,MLYCD,SH3GLB2,HSP90B1,PDZD7,PIK3C2B,KLHL8,EPB41L3,GTPBP3,DNAJA3,GSN,SMARCD3,ICK,AGPAT4,SERPINB1,CD300E,RGS3,EPHB1,CA2,BMP2K,TPST1,ARHGEF19,TPD52,TSPAN5,CLMN,SPECC1,PLCL1,NFIL3,OLFML1,SH3GL1,RDH11,HAUS3,RASGEF1B,OSBPL1A,SHTN1,PEX5L,ACSL3,NKAIN1,RPS6KA1,KCNK5,SPOUT1,RAC1,SH3BP5L,PRICKLE1,MUM1,STXBP3,TBC1D16,KLHL4,PROM1,MAPK8IP1,SYT11,TMPO,DHCR7,KIRREL3,SEPT8,INSIG1,URI1,USP30,PIP4K2A,FAM83D,EFNB3,SEMA4D,SH3GL3,NIPA1,AKTIP,ATG4C,MAGT1,ABTB1,SHB,MAP7D1,SLC37A4,TMEM206,KMT5A,NHLRC4,FEZ1,NKD1,NAP1L4,STX4,CC2D1B,FPGT,ERBIN,KIF21A,EDEM2,SFRP1,CNP,TEX2,KCNK13,GLTP,ZNF281,GPR61,VMP1,ZNF536,CHN2,CTPS1,APBB1,TLL2,KDR,GJC3,TPRN,GAL3ST1,LGI3,TMEM151A,BCL2L1,TF,PITPNA,LIMCH1,PDE4B,KCNA1,MAG,FKBP4,FKTN,LZTS2,SLC26A11,ST3GAL4,ADAMTSL4,PRKCZ,RTN3,SLC43A2,TRNT1,TPP1,PPP2CA,INPP5F,MBP,LCORL,PAK1,RXRB,SPOP,KAZN,PUS7,ABLIM2,ADAMTS20,CYP51A1,MDM2,ATP6AP2,PDXK,CEP97,KAT2B,PAICS,TLE1,PAQR7,MAN1A1,MBNL2,CRTAC1,MAP7,PROX2,INSC,PLS1,MPND,RTKN,ENOX1,TTLL7,RETREG3,TFRC,GAS7,ELOVL7,ANKRD13B,PRSS53,FAM13C,MFSD8,BIN1,APP,TRIM59,FBXL5,FRMD5,DUSP7,MAZ,FGFR2,RASAL1,WSB2,TSPAN2,SPOCK3,FHL1,SLCO3A1,KIF13B,PIGQ,TSC22D3,GPT,MYO1D,CTSA,GHITM,JPH4,PPAT,DEPDC1B,SLC2A1,C8orf58,TRPV3,PLP1,MCAM,RNF112	205	
Cellular Assembly and Organization, Cellular Function and Maintenance, Tissue Development	formation	Formation of microtubules	9.57E-03	 	 	 	 	INPP5J,PAK1,CNP,RAC1,FKBP4,GAS7	6	
Neurological Disease, Organismal Injury and Abnormalities, Psychological Disorders, Skeletal and Muscular Disorders	Parkinson disease	Parkinson's disease	9.65E-03	 	 	 	 	KDR,PDE4A,MBP,VPS35,PAK1,APP,CNP,PDE4B,BCAS1,LAMP1,MOG,BCL2L1,APBB1	13	
Cell Death and Survival	cell death	Cell death of fibroblast cell lines	9.68E-03	 	 	 	 	CDK11A,FGFR2,PDE4A,BMF,APP,MAG,FKBP4,PLK3,DNAJA3,ATG3,GSN,LZTS2,BCL2L1,MDM2,PRKCZ,ATP6AP2,RAC1,SLC9A3R2,P4HB	19	
Cell Morphology, Nervous System Development and Function, Tissue Morphology	morphology	Morphology of neurons	9.88E-03	 	 	 	 	SH3GL3,ERBIN,PITPNA,CNP,MAG,EPHB1,MBNL2,MOG,MAPK8IP1,CAT,TPP1,FA2H,Ptprd,SH3GL1,VPS35,PAK1,APP,GAL3ST1,EPB41L3,PLP1,FAIM2,ARSG,MDM2,BCL2L1,RAC1,EFNB3	26	
Cellular Development	differentiation	Differentiation of pheochromocytoma cell lines	1.00E-02	 	 	 	 	FGFR2,ERBIN,RPS6KA1,PRKCZ,RAC1,FEZ1	6	
Cellular Development, Cellular Growth and Proliferation	cell proliferation	Cell proliferation of adenocarcinoma cell lines	1.01E-02	 	 	 	 	FGFR2,DNAJA3,BCL2L1,RAC1	4	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities, Reproductive System Disease	testicular germ cell tumor	Testicular germ cell tumor	1.01E-02	 	 	 	 	HSP90B1,PIK3C2B,MDM2,RAC1	4	
Cellular Growth and Proliferation	colony formation	Colony formation of cells	1.02E-02	 	 	 	 	CCNG2,SEMA4D,FGFR2,SH3GLB2,NDRG1,PAK1,BIN1,SFRP1,PLK3,EPB41L3,PIGA,SMAD7,DNAJA3,TPD52,CAT,FAM57A,EGLN2,LZTS2,MCAM,BCL2L1,MDM2,RAC1,PPP2CA	23	
Cell Morphology, Nervous System Development and Function, Neurological Disease	abnormal morphology	Abnormal morphology of oligodendrocytes	1.06E-02	 	 	 	 	MBP,PLP1,MAG	3	
Cardiovascular Disease, Immunological Disease	Behcet disease	Behcet disease	1.06E-02	 	 	 	 	PDE4A,BCL2L1,PDE4B	3	
Cellular Assembly and Organization	generation	Generation of filaments	1.06E-02	 	 	 	 	SFRP1,APP,RAC1	3	
Embryonic Development, Organ Development, Organismal Development, Skeletal and Muscular System Development and Function, Tissue Development	formation	Formation of muscle	1.06E-02	 	 	 	 	SGCB,FGFR2,HSP90B1,TMOD1,BIN1,FHL1,DAAM1,NKD1,SCHIP1,SMAD7,GSN,FKTN,ZFAND5,LDB3,PRKCZ,RAC1,JPH1	17	
Developmental Disorder, Hereditary Disorder, Metabolic Disease, Organismal Injury and Abnormalities	inborn error of metal metabolism	Inborn error of metal metabolism	1.08E-02	 	 	 	 	PDE8A,PDE4A,PDE4B,CA2	4	
Neurological Disease, Organismal Injury and Abnormalities	microgliosis	Microgliosis	1.08E-02	 	 	 	 	TSPAN2,PLP1,APP,ARSG	4	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	uterine corpus cancer	Uterine corpus cancer	1.08E-02	 	 	 	 	FGFR2,HSP90B1,SPOP,RAC1	4	
Infectious Diseases	viral entry	Viral entry by virus	1.08E-02	 	 	 	 	FGFR2,RAB6A,TFRC,EPS15	4	
Ophthalmic Disease, Organismal Injury and Abnormalities	retinal degeneration	Retinal degeneration	1.09E-02	 	 	 	 	SLC6A6,MFSD8,TF,RDH11,KDR,PDZD7,DRAM2,APP,ACO2,CA2,PROM1,ARSG,ATP6AP2,TRNT1	14	
Cancer, Cardiovascular Disease, Organismal Injury and Abnormalities	hemangioma	Hemangioma	1.09E-02	 	 	 	 	LPAR1,CCM2,KDR,GPR37,PIK3C2B,BCL2L1,SLC9A3R2,PDGFC	8	
Lipid Metabolism, Molecular Transport, Small Molecule Biochemistry	accumulation	Accumulation of triacylglycerol	1.10E-02	 	 	 	 	INSIG1,LPAR1,ABHD5,ACAT2,MID1IP1,PITPNA	6	
Organismal Functions	hypoactivity	Hypoactivity of mice	1.11E-02	 	 	 	 	FOXJ1,ATG4C,JPH4,GPR37,PLP1,APP,MAG,DHCR7,FA2H	9	
Cellular Assembly and Organization, Cellular Function and Maintenance, Tissue Development	polymerization	Polymerization of microtubules	1.12E-02	 	 	 	 	INPP5J,PAK1,RAC1,GAS7,FKBP4	5	
Cell Death and Survival	apoptosis	Apoptosis of osteocytes	1.12E-02	 	 	 	 	FGFR2,SFRP1	2	
Cellular Assembly and Organization	assembly	Assembly of nuclear speckles	1.12E-02	 	 	 	 	ENOX1,FAM53B	2	
Developmental Disorder, Hereditary Disorder, Ophthalmic Disease, Organismal Injury and Abnormalities	autosomal dominant macular dystrophy	Autosomal dominant macular dystrophy	1.12E-02	 	 	 	 	PROM1,KDR	2	
Developmental Disorder, Hereditary Disorder, Organismal Functions, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	limb girdle muscular dystrophy	Autosomal recessive limb girdle muscular dystrophy	1.12E-02	 	 	 	 	SGCB,FKTN	2	
Infectious Diseases, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities, Reproductive System Disease	bacterial vaginitis	Bacterial vaginitis	1.12E-02	 	 	 	 	CYP51A1,GSS	2	
Carbohydrate Metabolism, Lipid Metabolism, Small Molecule Biochemistry	conversion	Conversion of phosphatidic acid	1.12E-02	 	 	 	 	ABHD5,CAT	2	
Cellular Assembly and Organization	decondensation	Decondensation of chromatin	1.12E-02	 	 	 	 	PPP2R2A,PPP2CA	2	
Embryonic Development, Organismal Development, Tissue Development	development	Development of rhombomere 1	1.12E-02	 	 	 	 	FGFR2,ATP6AP2	2	
Cardiovascular Disease, Hematological Disease, Metabolic Disease, Nutritional Disease, Organismal Injury and Abnormalities	iron deficiency anemia	Iron deficiency anemia	1.12E-02	 	 	 	 	TF,BPNT1	2	
RNA Post-Transcriptional Modification	processing	Processing of tRNA	1.12E-02	 	 	 	 	SARS,TRNT1	2	
Nervous System Development and Function, Tissue Morphology	quantity	Quantity of Cajal-Retzius neurons	1.12E-02	 	 	 	 	APLP1,APP	2	
