© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->HD_Myelination_Paper->tissueQ175sig - 2022-03-03 08:59 PM
Workspace	My Projects
Project	HD_Myelination_Paper
Analysis	tissueQ175sig - 2022-03-03 08:59 PM
Date	Thu Mar 03 17:59:52 PST 2022
Analysis ID	39284699

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->HD_Myelination_Paper->tissueQ175sig - 2022-03-03 08:59 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cryptochrome	group	 	3	 	 	0.614	7.13E-10	4.51E-02	Akt,AMPK,AR,ATF4,BAK1,BAX,CCND1,CDK4/6,CDKN1B,CDKN2A,CLOCK,CREB1,CREBBP,CRY1,Cryptochrome,CTNNB1,cytochrome-c oxidase,F2,FOS,GATA1,GATA3,GLI1,HIF1A,JUN,MED1,mir-22,MMP9,MYC,NCOA2,NFKBIA,Nr1h,NR3C1,P38 MAPK,PI3K (complex),PRKAA,PTEN,RB1,RBL2,RELA,SP1,STAT1,TP53,TP73,TRAF2	ABCB8,ACACA,ACADS,ACAT1,ACAT2,ACSL6,ACSS1,ADGRL1,AGPAT4,ALCAM,ALDH9A1,ANXA4,ANXA6,AP3D1,AP3M2,APEX1,ARHGEF7,ARRB1,ASL,ASPH,ATAD3A,ATP6AP1,ATP9A,BCLAF1,BIN1,BLVRA,BLVRB,BSG,C1QBP,CA2,Cabp1,CADM3,CADPS,CAMKK2,CAMKV,CCDC85A,CDA,CDH8,CHL1,CKB,CLTC,CLU,CLUH,CNTNAP2,COQ3,COQ4,COQ7,CORO1C,CRHBP,Crip2,CRYAB,CS,CSE1L,CSMD3,CSTF3,CTNNA2,DBI,DDR1,DIRAS2,DMWD,DNAJA2,DNAJA3,DNAJB2,DR1,Dst,DYNLRB1,ELOVL4,ENO1,EPHX1,ERBB4,ERBIN,FBLN5,FKBP4,FLOT2,FN3K,FUT11,GAA,GABPA,GAP43,Gar1,GCSH,GDI2,GLS,GLUL,GOLGA2,GOLGA4,GOT2,GPD2,GRIN1,GRM5,GRM7,GSTP1,HCLS1,HDAC2,HDLBP,HK1,HMGCS1,HMOX2,HOMER2,HSPD1,IBA57,ICAM5,IDH1,IDH3A,IL1RAP,IL33,IPO7,ISCU,ITPR1,LAP3,LIMS1,Macf1,MAOA,MAT2A,MECP2,METTL7A,MFN2,MLF2,MRAS,MRPL1,MRPL10,MRPL18,MRPL55,MRPL58,MSI2,NADK2,NAP1L4,NAP1L5,NCAM1,NDUFA13,NDUFS2,NFS1,NIBAN2,NUBP1,NUDCD2,NUDT7,OSBPL1A,OXCT1,PADI2,PAK3,PCDH1,PCDH10,PCK2,PCYT2,PDE4B,PDE8A,PDHA1,PDHB,PDK3,PEX19,PHACTR1,PHB,PHLPP1,PLA2G7,PLEC,PMPCB,POLR1C,POLR2C,PPP2CA,PRDX2,PSMD1,PTPRS,QDPR,RAB30,RAB3A,RAB5A,RAB8B,RABEP1,RAP2A,RASGRF1,RETREG3,RPLP0,RPS15,RPS28,SCN4B,SEMA6D,SEPTIN6,SERINC5,SERPINA1,SH3KBP1,SHTN1,SLC25A4,SLC25A5,SLC38A2,SLC4A4,SMARCB1,SNX3,SSBP1,ST13,STT3B,STX12,SYN2,SYNCRIP,SYP,SYT1,SYT17,SYT2,TF,TIMM50,TKT,TMOD1,TP53BP1,TSPAN13,TTR,UBAC2,UBL3,UGT8,UNC5C,VDAC2,VDAC3,VPS13D,WDR37,WWP1,YWHAZ,ZDHHC9	215 (44)	42	ARNTL	AMPK	 	 	 	 	 	 	 	
UBE3A	enzyme	 	2	 	 	0.851	7.14E-10	1.60E-03	Akt,CaMKII,ESR1,HTT,LCK,PGR,SOX9,TP53,UBE3A	ABCB8,ABLIM1,ACADS,ACAT1,ACSL6,ACSS1,ADAM23,ADCY1,ADH5,AHCYL1,ALDH9A1,ANK3,ANO10,ANXA4,ANXA6,APEX1,ARFIP2,ARHGEF7,ASL,ATP6V1A,ATP6V1H,BCLAF1,CA2,CDK5,CKB,CLU,COQ3,COQ4,CPE,Crip2,CRYAB,CS,CSAD,CSMD3,Cyb5r3,DBI,DDR1,DHFR,DLG2,DNAJA2,DNAJA3,DNAJB2,DNM1L,DR1,ENAH,ENO1,ENPP2,EPHX1,ERBB4,FASN,FGF13,FKBP4,FLOT2,FUT11,GABPA,GABRA1,GAD1,Gar1,GLS,GNA12,GNB1,GOLGA4,GSTP1,HDAC2,HDLBP,HTRA2,IDH1,ISCU,ITGB8,LY6H,MAPK11,MAT2A,MCAT,METTL7A,MFN2,MICOS10,MLF2,MPDZ,MRPL1,MRPL10,MRPL18,NAMPT,NAP1L4,NDUFAF1,NFS1,NID2,PADI2,PAK3,PDE4B,PDHA1,PDHB,PDK3,PHB,PHB2,PLTP,PPP2CA,PRDX2,PRDX6,PRKAR1A,PRKAR2A,PSMD1,PTPRS,QDPR,RAB35,RABEP1,ROBO2,RYR2,SCAMP3,SDHC,SEC31A,SEMA6D,SERPINB8,SERPINC1,SLC25A4,SLC38A2,SLC4A7,SLC8A1,SMARCB1,SPAG9,ST13,STT3B,SUCLG1,SYP,SYT1,TALDO1,TKT,TMOD1,TP53BP1,TSPAN13,TTR,UBL3,UGT8,UQCRC1,UQCRC2,VDAC3,VPS35,WARS1,YARS1	138 (9)	8	MECP2,Peg13,topotecan,Z-LLL-CHO	triptolide,UBE2D1,UBE2E1	 	HTT	CDKN1A,PML,PSMC3,RAD23A,RNF2,SERPINE1,TP53	 	 	 	 	
Mir200	group	 	3	Inhibited	 	-2.833	7.25E-10	3.10E-03	AGO2,AKT1,CCND1,ERK,ERK1/2,mir-8,Mir200,MYC,Nfat (family),Notch,P38 MAPK,PLCG2,RB1,TP53,ZEB1,ZEB2	ABCB8,ABLIM1,ACACA,ACADS,ACAT1,ACOT2,ACSL4,ACSL6,ADAP1,ADH5,ALDH9A1,ANXA4,ANXA6,APEX1,APOE,ARHGEF7,ASL,ATAD3A,BCLAF1,BIN1,C1QBP,CKB,CLUH,CNTNAP2,COQ3,COQ4,COQ7,Crip2,CRYAB,CS,CSE1L,CSMD3,CTTN,Cyb5r3,DAGLB,DDR1,DGKE,DNAJA2,DNAJA3,DNM1L,EIF2AK2,ENPP2,EPHX1,ERBIN,FASN,FBLN5,FBXO7,FGF13,FKBP4,GABPA,GAD1,Gar1,GCLM,GCSH,GDI2,GLS,GLUL,GOLGA2,GOLGA4,GOT2,GSTP1,HDAC2,HDLBP,HMOX2,HOMER2,HSPD1,HTT,IDH1,IL1RAP,IPO7,ISCU,ITGB8,ITPR1,LIMS1,Macf1,MAP3K5,MAT2A,MCAT,MLF2,MMUT,MRPL1,MRPL10,MRPL18,MRPL55,MRPL58,NAMPT,NAP1L4,NCAM1,NDUFA13,NDUFAF1,NDUFS2,NFS1,NIBAN2,NID2,OPA1,PADI2,PAK3,PCDH10,PDE4B,PDHA1,PDHB,PDK3,PEX19,PHB,PIP5K1A,PLA2G7,PLTP,PMPCB,PPP2CA,PRDX3,PRDX6,PRKAR1A,PRKAR2A,PSMD1,QDPR,QKI,RAB5A,RPLP0,RPS15,RPS28,RYR2,SDHA,SDHC,SERPINA1,SERPINC1,SLC25A4,SLC25A5,SLC4A4,SMARCB1,SSTR2,ST13,SUCLG1,SYN1,TF,TIMM50,TKT,TMOD1,UQCRC1,USP15,VDAC2,VDAC3,VPS13D,WWP1,YWHAZ	144 (16)	14	 	 	 	BMI1,RNF2,SUZ12	LRP1,TRIM2	 	 	 	 	
Cyclin b1/Cdc2	complex	 	3	Inhibited	 	-2.480	7.61E-10	2.96E-02	AJUBA,AKT1,APP,BCL2,BCL2L1,CASP9,CCNB1,CCND1,Cdc2,CDK1,CDKN1B,CDX2,CEBPA,CEBPB,CUEDC2,Cyclin b1/Cdc2,E2F1,EGR1,ERF,ERK,ERK1/2,EZH2,EZR,FOS,FOSL1,FOXM1,FOXO1,FOXO3,HMGA1,ING1,IREB2,JUN,JUNB,KAT5,MAP2K1,MAPK8,MAPT,MASTL,MDM4,MEF2C,NFIC,NOS3,NPM1,NR4A1,NR4A2,NR4A3,P38 MAPK,PPARG,PTEN,RAF1,RB1,SOX2,SQSTM1,SRSF1,TP53,TP73,TSC1,YAP1	ABCB8,ACAT1,ACAT2,ACSL4,ACSL6,ACSS1,ADAM23,ADAP1,ADSS2,AGPAT4,ALDH9A1,ANXA4,AP3B2,AP3D1,ARPP19,ARRB1,ASF1A,ASPH,ATP6V0C,ATP6V1A,ATP6V1B2,BCLAF1,BDH1,CAMK4,CD200,CDH11,CHL1,CHN1,CKB,COQ3,COQ4,COQ7,CPE,CRABP1,Crip2,CSMD3,CSTF3,Cyb5r3,DBI,DBN1,DDR1,DHFR,DNAJA2,DNAJA3,DOCK1,EIF2AK2,ERBIN,EXOSC8,FA2H,FECH,FGF13,FLOT2,FN3K,GCLM,GCSH,GEMIN5,GGH,GJC3,GLUL,GOLGA2,GOLGA4,GOT2,GPLD1,GSTP1,HCLS1,HDLBP,HMGCS1,HOMER2,HSPD1,HTT,IBA57,IDH1,IGBP1,ISCU,ITPR1,LIMS1,LPAR1,LY6E,LY6H,Macf1,MAP1A,MAP3K5,MCAT,MDH2,MFN2,MLF2,MMUT,MRPL1,MRPL18,MRPL45,MRPL47,MRPL55,MRPL58,MRPS30,MSI2,MTMR10,NAP1L4,NCAM1,NDUFA13,NDUFAF1,NDUFS2,NFS1,NIBAN2,NID2,NUBP1,OPA1,PADI2,PAK3,PCSK2,PCYT2,PDHB,PDPR,PHB,PLA2G7,PLAAT3,PLEC,PLLP,PLPPR4,PMPCB,PPP1R12C,PPP2CA,PRDX2,PRDX3,PRDX6,PRKAR1A,PSMA3,PSMC4,PSMD1,PUM2,QDPR,RAB30,RAB3A,RAB5A,RAP2A,RAP2B,RETREG3,RILPL1,ROBO2,RPLP0,RTCB,RYR2,S1PR1,SDHB,SDHC,SEMA6D,SEMA7A,SERINC5,SERPINC1,SFXN1,SH3PXD2A,SLC12A5,SLC25A4,SLC25A5,SLC38A2,SLC4A4,SMARCB1,SNAP91,SNX3,SSBP1,ST13,STXBP5,SYNCRIP,SYT1,TALDO1,TIMM50,TMOD1,TPPP,TSPAN2,TTR,UBL3,UGT8,UQCRC1,USP33,VDAC3,VPS13D,WWP1,YWHAZ	177 (58)	54	okadaic acid	CDKN1A	 	Histone H1	 	 	 	 	 	
atropine	chemical drug	 	3	 	 	-0.966	7.62E-10	5.00E-03	acetylcholine,AKT1,AMPK,ARRB1,atropine,CCND1,CEBPA,CHRM1,CHRM2,CHRM3,CREB1,EGR1,ERBB4,ERK1/2,ESR1,ETS2,ETV5,FOS,GAST,GATA1,HIF1A,HRAS,IKBKB,IL10,JAK2,LEF1,MAPK8,MAPK9,MAPT,MED1,MKNK1,MTOR,MYC,NFE2L2,NFKBIA,NOS1,NR1I3,NR3C1,NR3C2,NR4A1,NR4A2,P38 MAPK,PGR,PI3K (complex),PKM,PPARA,PRKAA1,PTPRR,RCAN1,RGS4,Rsk,RYR2,SGK1,SMAD2,STK11,TP53	ABCB8,ABLIM1,ACOT2,ACSL4,ACSL6,ADCY1,AGPAT3,AHCYL1,AKAP5,AKR7A2,ALDH9A1,ANK3,ANO10,ANXA6,AP3D1,ARFIP2,ARRB1,ATP6V1H,BCLAF1,BIN1,BLVRB,C1QBP,CA11,Cabp1,CAMK4,CAMKK2,CAMKV,CBLB,CCDC85A,CD200,CDA,CDH11,CDH8,CDS2,CKB,CLUH,CNTNAP2,COQ3,COQ4,CPE,CRABP1,CRHBP,Crip2,CSMD3,CTNNA2,DBI,DDR1,DLG2,DNAJA2,DNAJA3,DNAJB2,ECI1,ENAH,ENO1,ERBIN,FASN,FBLN5,FECH,FGF13,FLOT2,GAA,GABPA,GAD1,GDI2,GGH,GLS,GNA12,GNB1,GOLGA2,GOLGA4,GPD2,GPLD1,GRM5,GRM7,HABP2,HDLBP,HMOX2,HOMER2,HTRA2,ISCU,KCNA1,KCNC1,LONP1,LY6E,LY6H,Macf1,MAP1A,MAP3K5,MCAT,MDH2,METTL7A,Mff,MICOS10,MLF2,MLST8,MMUT,MPDZ,MRPL1,MRPL10,MRPL18,MRPS15,MSI2,NACA,NAMPT,NAP1L4,NAP1L5,NDUFA13,NFS1,NGEF,NIBAN2,NID2,NOS1,NTNG1,NUBP1,NUCB2,NUDCD2,OPA3,PADI2,PAK3,PAK5,PAPSS1,PCSK2,PCYT2,PDHB,PDPR,PEX19,PHB,PHB2,PLA2G7,PLAAT3,POLR2C,POR,PPP6R3,PRDX3,PRKCB,PUM2,RAB14,RAB35,RAB5A,RABEP1,RASGRF1,RILPL1,ROBO2,RPLP0,RPS15,RPS28,SCAMP3,SCN4B,SEC31A,SEMA7A,SEPTIN6,SERINC5,SERPINB8,SERPINC1,SET,SH3KBP1,SHMT2,SHTN1,SLC12A5,SLC4A4,SMARCB1,SNX3,SPAG9,SSBP1,ST13,STRN4,STX12,SUCLG1,SYN2,TMEM33,TMOD1,TP53BP1,TPPP,TTC3,VDAC2,VDAC3,VPS13D,VPS35,WWP1,YARS1,YWHAZ	181 (56)	51	 	 	 	 	PTGS2	 	 	 	 	
Slit	group	 	3	 	 	-1.254	7.69E-10	1.08E-02	Akt,AKT1,ATF2,CDC42,Cdc42,CDH1,E2f,ERK,ERK1/2,estrogen receptor,GSK3B,Jnk,JUN,MAPK1,MAPK14,MAPK8,MMP2,MMP9,NF2,Nfat (family),NFkB (complex),P38 MAPK,PAK2,PI3K (complex),PPARG,PRKCA,RAF1,RB1,RHOA,Slit,SLIT2,SRF,TP53	ABCB8,ACAT1,ACAT2,ACSL4,ACSL6,ACSS1,ADAM23,ADH5,ALDH1B1,ALDH9A1,ANXA4,ANXA6,APEX1,ASL,ATP6V1A,BDH1,CDH8,CHL1,CHN1,CKB,COQ3,COQ4,COQ7,Crip2,CRYL1,CSMD3,CTNNA2,CTNND2,CTTN,DBI,DDR1,DHFR,DNAJA2,DNAJA3,DNAJB2,DNM1L,DR1,EIF2AK2,ENO1,ENPP2,ERBB4,FBLN5,FKBP4,FUT11,GABPA,GAD1,GAP43,GCLM,GCSH,GLS,GOLGA2,GOLGA4,GOT2,HDAC2,HDLBP,HK1,HMGCS1,HSPD1,HTT,ICAM5,IDH1,IGBP1,IPO7,ISCU,ITGB8,LAP3,LIPE,LY6E,LY6H,MAP3K5,MAPK11,MAST3,MAT2A,MECP2,MLF2,MMUT,MRPL1,MRPL10,MRPL18,MRPL55,MRPL58,NAP1L4,NCAM1,NDUFA13,NDUFAF1,NDUFS2,NFS1,NID2,PADI2,PAK3,PCDH1,PCDH10,PCK2,PCLO,PDCD10,PDE4B,PDHA1,PDHB,PDK3,PDLIM7,PLA2G7,PLEC,PLTP,PMPCB,PPP2CA,PRKAR1A,PRKAR2A,PSMD1,PTPRS,QDPR,QKI,RAB3C,RAB5A,RTCB,RYR2,SDHA,SERPINA1,SERPINC1,SH3GLB1,SLC25A4,SMARCB1,SPOCK1,ST13,STT3B,STXBP5,SUCLG1,SYN1,SYP,SYT1,TALDO1,TF,TIMM50,TKT,TMOD1,TSC22D1,TSPAN13,UGT8,UQCRC2,USP15,USP8,VDAC3,WDR1,WWP1	143 (33)	30	 	 	 	 	CDC42	 	 	 	 	
KLRC1	transmembrane receptor	 	3	 	 	1.176	8.22E-10	3.09E-02	AKT1,AR,ARRB1,BCL6,CCND1,CEBPA,CEBPB,CHUK,Creb,CREB1,CTNNB1,EGFR,EGR1,EIF4EBP1,ERBB4,ERK1/2,Erm,ESR1,ETS2,ETV5,EZR,FOS,GATA1,GATA4,GSK3B,HIF1A,HRAS,IL10,KLRC1,MAPT,MED1,MEF2,MITF,MKNK1,MMP2,MMP9,MTOR,MYC,NFATC4,NFE2L2,NFKBIA,NR1I3,NR3C1,NR3C2,NR4A2,PGR,PI3K (complex),Pka,PKM,PLCG2,PPARA,PPARG,PRKAA1,PTPRR,RAF1,RCAN1,RELA,SGK1,SLC6A3,SMAD2,SMAD3,SP1,STK11,TP53,TSC2,VAV1	ABCB8,ABLIM1,ACAT2,ACOT2,ACSL6,ADAM23,ADCY1,ADSS2,AGPAT3,AHCYL1,AKAP5,AKR7A2,ALDH9A1,ANK3,ANO10,ANXA6,AP3D1,AP3M2,ARFIP2,ARPP19,ARRB1,ASF1A,ATAD3A,ATP6AP1,ATP6V0C,ATP6V1B2,ATP6V1H,BCLAF1,BDH1,BIN1,BLVRA,BLVRB,C1QBP,CA11,CADM3,CAMKK2,CAMKV,CBWD1,CCDC85A,CDA,CDH8,CDS2,CHN1,CKB,CLPX,CLUH,CNTNAP2,COQ3,COQ4,CPE,CRABP1,CRHBP,Crip2,CSE1L,CSMD3,CTNND2,DAGLB,DBI,DDR1,DGKE,DLG2,DMWD,DNAJA2,DNAJA3,DNAJB2,Dst,ECI1,ENAH,ENO1,ENOPH1,ERBIN,EXOSC8,FBLN5,FECH,FLOT2,GAA,GABPA,GAD1,GDI2,GEMIN5,GGH,GNA12,GNB1,GOLGA4,GPD2,GPLD1,GPRIN1,GRM7,HABP2,HDAC2,HDLBP,HMOX2,HOMER2,HTRA2,ICAM5,IGBP1,ISCU,ITM2B,KCNA1,KCNC1,LIPE,LONP1,LY6E,LY6H,Macf1,MAP1A,MAP3K5,MCAT,MDH2,METTL7A,Mff,MICOS10,MLF2,MLST8,MMUT,MPDZ,MRAS,MRPL1,MRPL10,MRPL18,MRPS15,MSI2,NAMPT,NAP1L4,NDUFA13,NDUFAF1,NDUFS2,NFS1,NGEF,NIBAN2,NID2,NUBP1,NUCB2,NUDCD2,NUDT7,OPA3,OSBPL1A,PADI2,PAK3,PAK5,PAPSS1,PCDH10,PCLO,PCSK2,PCYT2,PDHB,PDK3,PEX19,PHACTR1,PHB2,PLA2G7,PLAAT3,POLR2C,PPP6R3,PRDX3,PSMA3,PSMB4,PUM2,RAB14,RAB35,RAB5A,RABEP1,RASGRF1,ROBO2,RPLP0,RPS15,RPS28,RTCB,SCAMP3,SDHC,SEC31A,SEPTIN6,SERPINB8,SERPINC1,SH3GLB1,SHMT2,SLC12A5,SLC25A5,SLC4A4,SMARCB1,SNX3,SPAG9,SSBP1,SSTR2,ST13,STRN4,STX12,STXBP5,SUCLG1,SYN1,SYP,TCERG1,TMEM33,TMOD1,TP53BP1,TPPP,TSC22D1,TTC3,UBAC2,UNC5C,USP33,USP8,VDAC2,VDAC3,VPS13D,VPS35,WWP1,YARS1,YWHAZ	209 (66)	63	GATA3,KLRD1	CSF3	 	 	 	 	 	 	 	
ORC2	other	 	3	Inhibited	 	-3.015	8.39E-10	4.57E-02	Akt,BRCA1,CDK2,CDKN1B,CDX2,CEBPB,CTNNB1,Cyclin E,E2F1,E2F3,estrogen receptor,FOXO1,ID2,ID3,MAPT,MYC,MYOD1,NCOA1,NR1I2,ORC2,PARP1,PGR,RB1,RBL2,SKP2,SMAD3,SMARCA4,SNAI2,SOX2,SP1,SPHK1,STAT3,TP53,WT1	ABCB8,ACAT1,ACAT2,ACSL4,ACSL6,ADAM22,ADH5,ADSS2,AHCYL1,ALCAM,ALDH9A1,ANXA6,AP3M2,APOE,ARHGEF7,ARL2,ARPP19,ARRB1,ASF1A,ASL,ATAD3A,BSG,C19orf12,C1orf198,C1QBP,CAMKK2,CDC73,CDH8,CLPX,CLUH,CNTNAP2,COQ3,COQ4,COQ7,CORO6,Crip2,CS,CSMD3,DBI,DDR1,DGKQ,DHFR,DMWD,DNAJA2,DNAJA3,ENO1,EPHX1,ERBB4,EXOSC8,FA2H,FGF13,FKBP4,FSCN1,FUT11,GABPA,GABRA1,GAP43,Gar1,GCLM,GCSH,GDI2,GJC3,GLUL,GOLGA4,GOT2,GPM6A,GSTP1,HCLS1,HDAC2,HDLBP,HMOX2,HOMER2,IDH1,IDH3A,IL1RAP,IL33,ISCU,ITPR1,LAP3,LIMS1,LIPE,LMNB2,LPAR1,LY6E,MAP1A,MAP2,MAP3K5,MAPK11,MAT2A,MCAT,MECP2,MLF2,MRPL1,MRPL10,MRPL18,MRPL45,MRPL47,MRPL55,MRPL58,MRPS30,MTMR10,NAP1L4,NDUFA13,NDUFAF1,NDUFS2,NFS1,NID2,NTNG1,NUDT7,OPA1,OSBPL1A,OXCT1,PADI2,PAK3,PCDH10,PCLO,PDE8A,PDHB,PDK3,PEX19,PHB2,PLAAT3,PLLP,PLPPR4,PLTP,PMPCB,Podxl,PRDX2,PRDX3,PRDX6,PRKAR2A,PSMA3,PSMB4,PSMD1,PTPRS,QDPR,RAB3A,RAP1GAP,RPLP0,RPS15,RPS28,RYR2,S1PR1,SDHB,SDHC,SEMA6D,SERINC5,SERPINB1,SERPINB8,SERPINC1,SH3GLB1,SH3PXD2A,SLC25A4,SLC25A5,SLC8A1,SMARCB1,SSTR2,ST13,STT3B,SUCLG1,SYN1,SYP,SYT1,TALDO1,TIMM50,TKT,TMOD1,TSPAN13,TSPAN2,UQCRC1,UQCRC2,USP33,VDAC2,VDAC3,WWP1,ZDHHC9	176 (34)	33	PLK1	 	 	 	 	 	 	 	 	
troglitazone	chemical drug	 	2	 	 	0.737	8.70E-10	3.45E-02	ACSL4,Akt,AMPK,BACE1,CASP3,CASP8,CCND1,CDK5,CREB1,CTNNB1,CYP19A1,CYP1A2,DDIT3,EGR1,EIF2AK3,ERK1/2,GAPDH,GSK3B,Hdac,HDAC1,IL2,INSR,MAPK1,MAPK14,MMP2,MMP9,NFkB (complex),NR1I2,P38 MAPK,Ppar,PPARG,PRKAA,PRKCA,PRKCD,PTPN1,RB1,RELA,SLC9A1,SMAD2,SMAD3,STAT1,STAT3,TCF7L2,TP53,troglitazone	ABCB8,ACADS,ACAT1,ACAT2,ACOT2,ACSL6,ACSS1,ADAM23,ALAD,ALCAM,ALDH1B1,ALDH9A1,ANXA4,ANXA6,AP3M2,APLP1,ARHGEF7,ARRB1,ASL,ASPA,ASPH,BCLAF1,BDH1,BIN1,BLVRA,CA2,Cabp1,CAMKV,CBLB,CCDC28A,CCDC85A,CDA,CDH8,CHL1,CKB,COQ3,COQ4,COQ7,CRHBP,Crip2,CRYL1,CSE1L,CSMD3,CTNNA2,CTNND2,CTTN,DBI,DDR1,DHFR,DNAJA2,DNAJA3,DNAJB2,DNM1L,DOCK5,DR1,ECI1,ELOVL4,FA2H,FASN,FKBP4,FSCN1,FUT11,GAA,GAB1,GABPA,GALT,GCLM,GLS,GOLGA2,GOLGA4,GOT2,GPLD1,GRM5,GSTM2,HABP2,HDAC2,HDLBP,HOMER2,HTT,ICAM5,IDH3A,IL1RAP,IPO7,ISCU,ITM2B,ITPR1,LIPE,LONP1,LPAR1,LY6E,LY6H,MAP2,MAP3K5,MAPK11,MAST3,MAT2A,MDH2,MECP2,MLF2,MOSPD2,MRPL1,MRPL10,MRPL18,MRPL55,MRPL58,MTMR2,NAP1L4,NAP1L5,NDUFA13,NDUFS2,NFS1,NIBAN2,NID2,NUDT7,OPA3,OSBPL1A,PADI2,PAK3,PAPSS1,PCDH1,PCLO,PCSK2,PDK3,PDLIM7,PEX5L,PHACTR1,PHB2,PIP5K1A,PLA2G7,PLEC,PLTP,PMPCB,PPP2CA,PRDX2,PRDX6,PRKAR2A,PSMD1,PTPRS,QDPR,QKI,RAB33A,RAB3C,RAB5A,RAP2A,RASGRF1,RHOG,RILPL1,ROBO2,RYR2,S1PR1,SEMA7A,SERINC5,SERPINB1,SERPINC1,SH3GLB1,SHTN1,SLC25A5,SLC38A2,SLC4A4,SMARCB1,ST13,STT3B,STXBP5,SUCLG1,SYN2,SYP,SYT1,SYT2,SYT7,TALDO1,TIMM50,TKT,TMOD1,TPPP,TSC22D1,TSPAN13,TSPAN2,TTR,USP8,VDAC3,VPS13D,WWP1,YARS1,ZDHHC9	184 (45)	45	 	 	 	ACADS,Acox,ammonium,AMPK,BCKDHA,BTRC,CASP6,CDKN1A,CIDEC,CPT1B,EIF2AK3,FABP4,FGF21,GADD45A,INSR,KL,MLXIPL,NDRG1,NNMT,NR4A1,PC,PDX1,PEMT,PIK3CB,PPARA,PPARGC1A,PRKAA,PTEN,PTK2B,QKI,SLC2A4,superoxide,THRSP,TP53,UCP1	AGER,AKT2,BIRC5,CDK4,cholesterol,creatine,Creb,CTNNB1,CXCL9,Cyclin D,CYP19A1,D-glucose,ERK,FBXW7,FOS,GSK3B,IFNB1,INS,Insulin,KLK3,NFKB1,PRKCB,Proinsulin,PTGES,RETN,SCD,SERPINE1,TCF7L2	 	 	 	 	
APH-1	group	 	3	Activated	 	2.435	8.70E-10	3.00E-04	Akt,AKT1,APH-1,APH1A,APH1B,CASP3,GRIN2B,HES1,Notch,NOTCH1,Presenilin,PSEN1,PSEN2,Secretase gamma,TP53,TREM2	ABCB8,ABLIM1,ACADS,ACAT1,ACSL6,ACSS1,ADAP1,ADH5,ALDH9A1,ANXA4,ANXA6,APEX1,ARRB1,ASL,ATP2A2,CAMK4,CKB,COQ3,COQ4,Crip2,CRYAB,CS,CSMD3,Cyb5r3,DBI,DDR1,DGKE,DHFR,DNAJA2,DNAJA3,DNAJB2,DNM1L,ENO1,EPHX1,FASN,FBXO7,FGF13,FKBP4,FUT11,GAA,GABPA,GCLM,GCSH,GLS,GLUL,GNB1,GOLGA4,GOT2,GRIN1,GSTP1,HDAC2,HDLBP,HSPD1,HTT,IDH1,IPO7,ISCU,LY6H,MAP2,MCAT,MFN2,MLF2,MMUT,MRPL1,MRPL10,MRPL18,NAMPT,NAP1L4,NCAM1,NDUFAF1,NFS1,NID2,OPA1,PADI2,PAK3,PCDH1,PDE4B,PDHA1,PDHB,PDK3,PLTP,PPP2CA,PRDX2,PRDX6,PRKAR1A,PRKAR2A,PSMD1,PTPRS,QDPR,RYR2,SDHC,SEMA6D,SERPINC1,SLC25A4,SLC38A2,SLC4A7,SLC8A1,SMARCB1,SSTR2,ST13,STT3B,SUCLG1,SYN1,SYP,SYT1,TALDO1,TKT,TMOD1,TSPAN13,UQCRC1,UQCRC2,VDAC3,WARS1,WWP1	114 (16)	12	 	 	 	Notch,PSEN1,PSEN2	 	 	 	 	 	
