© 2000-2021 QIAGEN. All rights reserved.

Analysis Details for My Projects->HD_Myelination_Paper->de6WkR62_res2 - 2019-03-29 11:31 AM
Workspace	My Projects
Project	HD_Myelination_Paper
Analysis	de6WkR62_res2 - 2019-03-29 11:31 AM
Date	Fri Mar 29 08:31:46 PDT 2019
Analysis ID	17620251

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(species = Human OR Mouse OR Rat) AND
(confidence = Experimentally Observed)

Canonical Pathways for My Projects->HD_Myelination_Paper->de6WkR62_res2 - 2019-03-29 11:31 AM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Lipid Metabolism, Molecular Transport, Small Molecule Biochemistry	concentration	Concentration of lipid	1.19E-09	Decreased	-2.142	 	-2.156	IFRD1,ADIPOR1,SCARB1,FAAH,KCNA6,SLC5A3,POR,XPA,MID1IP1,CHST8,RGCC,FABP5,FGFR4,LRPAP1,POMC,STARD3,DHCR7,GAS7,AGPAT2,PRKCE,INSIG1,SRD5A1,AEBP1,GPM6B,HINT2,APP,ANGPTL6,CYP26B1,PIP4K2A,GAL3ST1,Hmgn3,P2RX4,ENPP2,BCL2L1,AGPAT4,FGFR2,FLOT1,FGF1,APAF1,PLA2G16,ZBTB16,PITPNA,ABCD1,FASN,GATM,NQO1,PLPP2,MAG,BPNT1,FKBP4,SLC3A2,DUSP1,TSC22D3,PTPN11,TNF,LIMA1,SCG5,QKI,DAGLB,UGT8,IL33,PMP22,FA2H,LIPA,RBMS1,ELOVL1,MBP,Scd2,ABCA1,SAT1,FDFT1,GSTK1,EDIL3,CERS2,STK39,PHYH,P2RX7,GPAT4,CAV1,OMA1,PEX5L,LPGAT1,NGFR,IL25,HSPA5,PLP1,CERK,MFSD2A,MGAT3,AFAP1,GPD2	91	
Cell Death and Survival	apoptosis	Apoptosis	1.27E-09	 	1.164	 	1.232	LPAR1,Hspa1b,MMP2,FANCC,MAPK10,TICAM1,NR3C2,Ifi27l2a/Ifi27l2b,SIN3B,CFLAR,ADI1,SCARB2,SDF2L1,ERCC3,AGPAT2,IFIT3,GPM6B,DAP,HSP90B1,SERPINA3,HLA-G,Cd59a,TAOK3,RNF13,ARMC10,MYRF,CAMK2G,P2RX4,PHLDA3,BCAR1,ERBB3,HEY1,NMI,MSRB3,SERPINB1,HTATIP2,NDRG1,SEC61G,GAB1,CNTFR,SFRP5,ARHGEF19,SMAD7,PRKD2,GSTP1,ENO1,TOX3,TMEFF2,OAS1,ADCY5,EDA2R,PHLDA1,OMA1,PLEKHN1,TLR3,RPS6KA1,IFT57,LMO4,KCNB1,ZEB2,PHLPP1,PAK5,SLK,CAT,FGFR4,ZFAND6,ATP1B3,RASSF2,TCF12,KCNRG,SMOX,KIT,CABIN1,PPP3R1,PDIA3,FGF1,APAF1,NQO1,STIP1,PTN,STAT1,TOX,MAPT,HSP90AA1,UBC,PMP22,LIPA,TRIM25,ABCA1,ANXA5,SAT1,DVL1,CERS2,SLC25A10,Irgm1,CTNNBIP1,PLP2,SFRP1,PKP2,PKM,CNP,SBDS,TYRO3,ST6GAL1,FAM129B,LRPAP1,SNX33,POMC,TLE4,PRKCE,BABAM2,AHI1,ACO2,CADM1,CITED2,ADAR,GALNT10,BCL2L1,YWHAZ,PSMB10,SLC6A6,TF,NDN,NUB1,PLA2G16,ZBTB16,GPR37,PITPNA,FASN,PDE4B,MAG,RNF7,IRAK3,FKBP4,FAH,VIM,HIST1H1C,SLU7,CAMK2N2,DUSP1,PTPN11,ISG15,SEMA7A,LZTS2,QKI,DDIT3,S100A1,PPP2CA,PIM3,PINK1,UCHL1,PAK1,ABR,S100A6,KAZN,B2M,P2RX7,RHOG,NDP,IL25,FNIP1,MGAT3,ATP6AP2,PDXK,EIF2AK2,POLR2A,EGLN3,HTRA1,LIMS2,SCARB1,USP18,POR,MOG,XPA,PLS1,CLN8,UNC5B,PDE3A,RTKN,Cdkn1c,GPI,GAS7,PCSK2,EHD3,CRYAB,BIN1,APP,ODC1,MYB,S100B,RCAN2,MAGEH1,CYP26B1,APBB2,FBXL5,SLC25A4,ENPP2,GADD45A,HSPH1,STX1A,FGFR2,TSPAN2,PRDX4,MSRB2,GNA12,SMARCC1,STAMBP,CDK19,TSC22D3,TNF,TRIM2,SH3BP2,CLIC4,UGT8,IL33,DEGS1,CASP7,TGFB3,MAP3K11,TREX1,MNAT1,ID3,CAV1,NGFR,PLP1,HSPA5,CTSB,MCAM,PRPS1,FNIP2	230	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	gastrointestinal tract cancer	Gastrointestinal tract cancer	1.32E-09	 	-0.640	 	-0.615	C11orf58,SEZ6,TMEM9,ADD1,ADIPOR1,TICAM1,MEX3D,BFSP2,NR3C2,RTN2,TCIRG1,PITRM1,TMEM229A,GRM3,AK3,DNAJB2,SIN3B,LRRN3,S100A16,SCARB2,LUZP2,SDF2L1,PHYHIPL,CHST12,C1orf53,SLC9A3R2,AGPAT2,TCP11L1,GPM6B,SERPINA3,PSD2,TBC1D8B,ARMC10,PBXIP1,MYRF,CCDC149,TAP2,DOCK10,P2RX4,ARRDC1,ERBB3,MSRB3,GARRE1,ADCK5,POC1A,GAB1,NINJ2,CA2,PPP1R37,SCG5,TSPAN5,SLC12A8,GIT1,APPBP2,SMPDL3A,GSTP1,ENO1,PLCL1,TMEM41B,OLFM1,CYB5R1,TRPM4,DAAM1,ARRDC3,GALNT12,TRIM56,RNF220,PDE8A,DAAM2,GJB4,RPS6KA1,AFAP1,PRICKLE1,ERICH3,ATP2B3,EIF4H,HEG1,SPRED1,CYRIB,SLK,ACTG1,CAT,SYT11,ASL,C15orf48,MICALL1,FAM53B,SEPT8,INPP5J,SCLY,AEBP1,SLC35A1,SMOX,BDH1,SLC44A1,KIT,EHBP1,CABIN1,ANKIB1,STMN3,NPEPPS,SLC24A3,TMEM59L,NSUN7,SERPIND1,KLC3,FGF1,APAF1,NQO1,FRMD8,AMER2,NIPSNAP1,RAB40C,PTN,HAPLN2,DDX60,DAGLB,MAPT,HSP90AA1,PLLP,PMP22,SYNPR,ELOVL1,LURAP1L,IDNK,STK39,LBR,TUBB4A,SLC25A10,ARSK,GALT,FAM189A2,PLP2,RAPGEF5,NHSL1,PTPRB,SART3,SFRP1,HPRT1,PKM,DHRS4,TEX2,KCNK13,STAU2,C1orf87,VGLL4,CHST8,FAM129B,ST6GAL1,PADI2,PRKAR1B,TTYH1,ARMCX1,PLOD1,TCEAL6,PRKCE,GNAZ,MAST4,PGM1,OLIG2,SERBP1,SRGAP1,CADM1,KDM3B,VWA1,ARPP21,BCL2L1,COL9A2,CLCN4,COLGALT2,MTMR4,SLC6A6,RABEP1,TF,NDN,JCAD,NUB1,PLA2G16,OSBPL5,NAP1L5,GPR37,SERTAD2,PITPNA,METTL7A,KCNA1,QDPR,IRAK3,FKBP4,PGAP6,TMBIM1,C3orf14,HTRA3,HIST1H1C,PLCXD2,SLU7,PDRG1,TPPP,SEMA7A,QKI,IL1RAP,RNF43,DDIT3,RTN3,RAB42,TPP1,PIM3,PINK1,CDC42EP4,UCHL1,UNC119,ABHD4,ABR,LEPROT,ANO4,ABLIM2,CLCN2,EDIL3,ACOT7,CYP51A1,NLN,AS3MT,C10orf90,IRF9,SCAF11,CYB5R2,EGLN3,PCDH9,CHADL,BASP1,MTMR2,MAN1A1,MBNL2,PLXNB1,CGRRF1,KCNA6,POR,PGM2,CRTAC1,MOG,CLDN14,IDI1,PLS1,FAHD2B,TMEM238,ERLIN2,APP,EMC10,RIF1,TULP4,DDHD1,RCAN2,NPPC,P4HA1,MAGEH1,CYP26B1,TUBB4B,SFMBT2,COX6B2,PIGA,CCP110,ELFN2,CNDP2,TRIM6-TRIM34,DYNC1I1,DCX,ENPP2,FRMD5,HSPH1,YIPF2,GOT1,MAZ,STX1A,TSPAN2,PRDX4,HSPA4L,SYNM,WDR20,CHMP1B,BPNT1,PIGQ,CDK19,SLC45A3,CLIC4,IL33,HMGCS1,TGFB3,MAP3K11,NPAT,SUMF2,AP3M2,SLC4A10,PRKCSH,TMTC4,PLP1,CTSB,MCAM,FNIP2,LPAR1,PIPOX,TMC7,MMP2,FANCC,MAP4K5,MAPK10,MINDY1,ASB13,HNRNPD,SYBU,TRIM21,SLC5A3,ZYX,HNMT,ANAPC5,CFLAR,LRRC4,KCNH7,GAMT,SYNE4,CDC37L1,WDR1,QSOX1,RNF20,TMEM63A,ERCC3,KLHL2,SRD5A1,LRRC1,ZNF711,IFIT3,HSP90B1,ABCB9,HAGHL,KLHDC8A,HLA-G,TAOK3,ACTN1,TECTA,C1QL3,JOSD2,FLYWCH2,COL16A1,C19orf47,FAM57A,BCAR1,HEY1,SERPINB1,CCNG2,HTATIP2,EPN2,NDRG1,SMARCA2,CNTFR,CXXC4,SFRP5,TPST1,DENND2B,TPI1,SMAD7,IRF2BPL,PRKD2,FA2H,OAS1,CCNQ,ATP8A1,ADCY5,PTPRN,EDA2R,SMOC1,RALGDS,PHYH,OSBPL1A,PHLDA1,LAMP1,APLP1,PEX5L,PLEKHN1,TLR3,PPIE,DERA,ABHD14B,SNX30,SLC7A8,RASAL2,TUBB3,KCNB1,ZEB2,PHLPP1,PPP1R16B,SLAIN1,FAAH,TIMM22,TBC1D16,APOBR,UBQLN4,ANXA11,FABP5,FGFR4,RCBTB2,KIRREL3,ATP1B3,INSIG1,TCF12,CAPZA2,LRRC42,ITIH3,MAPK8IP2,HIST1H4I,PSTPIP1,PIP4K2A,SEC61A1,SYN1,PPP3R1,FAM83D,GALNT16,SH3GL3,GLUL,ST6GALNAC3,MPPED2,ZDHHC9,CLVS1,ABCD1,TOM1L2,CIRBP,NIPA1,FZD7,STIP1,MAGT1,STAT1,BEX1,SDR39U1,TOX,UBC,LIPA,TRAPPC1,ABCA1,PACSIN1,WNT5B,SAT1,GSTK1,DVL1,IL17B,FEZ1,SH3RF3,MIF4GD,TMEM175,GSTM4,ARSG,CDC42BPA,MAP6D1,NMRAL1,IFRD1,PURG,TMC3,PKP2,THSD1,GPRASP1,RIC3,DOK7,TLN2,CNP,KIRREL2,TYRO3,ZNF281,ME3,CHD9,TTC19,BRINP3,VMP1,LRRC75B,UGP2,LRPAP1,SNX33,SAT2,POMC,HBP1,SLC15A4,WSCD1,TLE4,ATXN10,AHI1,KRT28,TPRN,ST13,BZW2,CLDND1,CITED2,GAL3ST1,CLDN11,NFE2L3,CAPN5,GRHPR,TNFAIP6,CAPN6,ADAR,GALNT10,TMA16,ACCS,MAL,ZBTB16,DNAJC17,RNF213,FAM234B,LIMCH1,FASN,NECAP2,PDE4B,GID8,MAG,SLC3A2,FAH,VIM,SQLE,PCDH10,IRF7,RFTN2,DUSP1,PTPN11,ISG15,LIMA1,LZTS2,FUCA2,APBB1IP,S100A1,FZD3,FNBP1,COBL,HLA-E,MBP,PAK1,NEXN,KAZN,B2M,CTNNA2,HLA-A,IL25,MYLPF,DPYD,PLIN3,FNIP1,PTTG1IP,MGAT3,SLC25A12,ATP6AP2,PTBP3,EIF2AK2,TMPRSS5,TMUB1,HTRA1,LIMS2,SCARB1,PABPC4,MAP2,MAP7,DHRS7,XPA,HIVEP2,CLN8,EXOC6B,UNC5B,PDE3A,PCDH15,LONRF1,ENDOD1,SH2B2,VPS37B,STARD3,BACE1,GPI,GAS7,CD81,PCSK2,FAM13C,SCAMP5,RAB37,EHD3,STK32C,CRYAB,CLYBL,RNH1,ODC1,MYB,BTF3L4,ANGPTL6,TRIM59,APBA2,FAM241B,APBB2,FBXL5,SLC38A2,ODF3L2,TALDO1,KCTD3,STAM,HS3ST1,CMPK2,ICA1,CCSER2,FGFR2,FLOT1,RASAL1,ZNF560,ANTKMT,SPOCK3,GNA12,FN3K,SH3BP5,SMARCC1,TMC6,STAMBP,XAB2,TNF,TRIM2,PALM2,SH3BP2,PGK1,MGAT5,INO80D,CTSA,DEGS1,CCNF,CASP7,SLC30A2,LTBP4,RBMS1,MEST,TMEM63B,CENPV,CBR1,TREX1,TOMM34,RNF141,MNAT1,FDFT1,CAV1,NGFR,ZFYVE26,GBP6,FAR2,CERK,TMEFF1,HSPA5,MFSD2A,ME1,PRPS1,FGF14,SLC22A17,FAM155B,RHBDL1,SLC13A3,RASA3,GPD2	651	
Lipid Metabolism, Small Molecule Biochemistry	synthesis	Synthesis of lipid	1.38E-09	 	1.193	 	1.095	MMP2,AGPAT3,MAPK10,ADIPOR1,PKP2,SCARB1,PKM,MTMR2,POR,MOG,IDI1,MID1IP1,PLEKHA1,FABP5,FGFR4,POMC,STARD3,DHCR7,SLC9A3R2,AGPAT2,INPP5J,INSIG1,SRD5A1,ERLIN2,HINT2,KIT,SLC44A1,APP,CADM1,PIP4K2A,ETNPPL,GAL3ST1,PIGA,CAV2,CAMK2G,ENPP2,PDIA3,BCL2L1,AGPAT4,MTMR4,SLC6A6,FGF1,PLA2G16,FASN,PLPP2,CNTFR,ELOVL6,PIGQ,VIM,SQLE,PTPN11,TNF,QKI,SLC45A3,ASPA,UGT8,PRKD2,IL33,DEGS1,FA2H,HMGCS1,ELOVL1,Scd2,ABCA1,FDFT1,MSMO1,ACOT7,CERS2,OSBPL1A,P2RX7,LBR,GPAT4,PDE8A,CAV1,PEX5L,LPGAT1,TLR3,FDX1,HSPA5,PLP1,CERK,FAR2,ACSL3,MFSD2A,CYP51A1,GSTM4,ME1	87	
Neurological Disease	neurological disorder	Progressive neurological disorder	3.38E-09	Increased	2.138	 	2.147	RSAD2,TUBB3,KCNB1,SPR,HPRT1,MTMR2,CNP,KCNA6,CFLAR,MOG,ACTG1,KCNH7,SCARB2,ANXA11,FGFR4,CRYAB,HSP90B1,SERPINA3,KIT,APP,HLA-G,TUBB4B,CYP26B1,SYN1,NELFE,TAP2,ARPP21,ALDH5A1,SLC24A3,PDIA3,GADD45A,BCL2L1,COLGALT2,CCNG2,FGFR2,FLOT1,TF,FASN,GATM,PDE4B,KCNA1,VIM,IRF7,TNF,ISG15,PGK1,DDIT3,MAPT,GSTP1,HSP90AA1,PMP22,OAS1,PINK1,ELOVL1,MBP,UCHL1,PTBP2,PAK1,ANXA5,S100A6,FDFT1,P2RX7,TUBB4A,LAMP1,CHMP2B,NGFR,IL25,NNAT,CTSB,HSPA5,MFSD2A,ARSG,MCAM,PRICKLE1,LDHB	75	
Cancer, Organismal Injury and Abnormalities	pelvic tumor	Pelvic tumor	4.60E-09	 	0.299	 	0.310	SEZ6,TMEM9,MEX3D,NR3C2,RTN2,SMTNL2,PITRM1,GRM3,AK3,DNAJB2,SIN3B,H2AC18/H2AC19,ADI1,LRRN3,SCARB2,LUZP2,IMMP2L,PHYHIPL,CHST12,AGPAT2,SERPINA3,PSD2,TBC1D8B,ARMC10,PBXIP1,MYRF,DOCK10,CAMK2G,PHLDA3,SMARCD3,RCBTB1,ARRDC1,ERBB3,MSRB3,GARRE1,ADCK5,MKRN1,POC1A,CA2,ARHGEF19,PPP1R37,TSPAN5,GIT1,GSTP1,ENO1,PLCL1,OLFM1,SERP2,ARRDC3,TRIM56,RNF220,OMA1,CHMP2B,ITFG1,NSUN4,ACSL3,RPS6KA1,AFAP1,PRICKLE1,ERICH3,C9orf64,BTBD16,HEG1,SLK,ACTG1,SYT11,MICALL1,DHCR7,SEPT8,SCLY,AEBP1,SMOX,BDH1,SLC44A1,KIT,EHBP1,CABIN1,ANKIB1,NPEPPS,SLC24A3,TMEM59L,NSUN7,FGF1,DNTTIP2,APAF1,NQO1,AMER2,NIPSNAP1,PTN,ATG4C,DDX60,MAPT,HSP90AA1,PLLP,PMP22,TRIM25,LURAP1L,PACC1,RBM3,TUBB4A,ARSK,CTNNBIP1,FAM189A2,PLP2,RNPEP,RAPGEF5,NHSL1,SART3,SFRP1,PKM,TEX2,KCNK13,STAU2,C1orf87,GALE,VGLL4,CHST8,FAM129B,ST6GAL1,TTYH1,CHN2,ARMCX1,TCEAL6,PRKCE,MAST4,PGM1,BABAM2,GJC3,SERBP1,SRGAP1,CADM1,KDM3B,ARPP21,BCL2L1,PSMB10,CLCN4,MTMR4,RABEP1,TF,NDN,NUB1,NAP1L5,PITPNA,KCNA1,LDLRAD4,RNF7,FKBP4,HTRA3,HIST1H1C,SLU7,PDRG1,SEMA7A,QKI,IL1RAP,RNF43,DDIT3,RTN3,TPP1,ZSWIM7,HDHD2,CDC42EP4,UCHL1,ABR,CASQ1,ANO4,ABLIM2,EDIL3,ACOT7,ACY3,CYP51A1,C10orf90,SCAF11,CYB5R2,PCDH9,PAQR7,USP18,MAN1A1,MBNL2,PLXNB1,CGRRF1,KCNA6,PGM2,POR,CRTAC1,PLS1,RGCC,LAD1,PSMG4,ERLIN2,BIN1,APP,EMC10,RIF1,TULP4,DDHD1,RCAN2,P4HA1,MAGEH1,TUBB4B,SFMBT2,TRIM6-TRIM34,DYNC1I1,DCX,ENPP2,FRMD5,HSPH1,MAZ,TSPAN2,HSPA4L,SYNM,PIGQ,CDK19,SLC45A3,CLIC4,IL33,TGFB3,MAP3K11,SUMF2,AP3M2,SLC4A10,PLP1,CTSB,MCAM,FNIP2,UBE2D1,LPAR1,PIPOX,TMC7,MMP2,FANCC,MAP4K5,MAPK10,MINDY1,TRIM21,SLC5A3,ZYX,HNMT,ANAPC5,CFLAR,GAMT,SYNE4,QSOX1,ERCC3,RNF20,KLHL2,SLC24A2,SRD5A1,ZNF711,IFIT3,HSP90B1,ABCB9,KLHDC8A,HLA-G,TAOK3,ACTN1,TECTA,C19orf47,AGPAT4,HEY1,SERPINB1,NDRG1,SMARCA2,GPR137B,CNTFR,RTP4,TPST1,TPI1,C2orf88,IRF2BPL,PRKD2,TOX3,CCNQ,ATP8A1,OASL,PTPRN,SMOC1,RALGDS,OSBPL1A,PHLDA1,PEX5L,PLEKHN1,PPIE,DERA,IFT57,LMO4,SLC7A8,RASAL2,TUBB3,KCNB1,ZEB2,LRTM2,TIMM22,TBC1D16,APOBR,UBQLN4,ANXA11,FGFR4,RCBTB2,RASSF2,KIRREL3,INSIG1,LRRC42,ITIH3,MAPK8IP2,PIP4K2A,SEC61A1,SYN1,H2BC7,PPP3R1,PDIA3,FAM83D,GALNT16,SH3GL3,GLUL,MPPED2,CLVS1,ABCD1,LITAF,TOM1L2,CIRBP,NIPA1,B4GAT1,FZD7,MAGT1,STAT1,CFAP410,TOX,ASPA,UBC,ABCA1,WNT5B,ANXA5,SAT1,GSTK1,RTL8C,DVL1,IL17B,FEZ1,SH3RF3,MIF4GD,LGALS9B,CAVIN2,ERBIN,IFRD1,TMC3,PKP2,GPRASP1,TLN2,CNP,KIRREL2,TYRO3,ZNF281,CHD9,BRINP3,LRRC75B,VMP1,UGP2,LRPAP1,SNX33,POMC,WSCD1,TPRN,BZW2,CLDND1,GAL3ST1,CLDN11,NFE2L3,CAPN5,GRHPR,TNFAIP6,CAPN6,ADAR,GALNT10,MAL,ZBTB16,DNAJC17,RNF213,LIMCH1,FAM234B,FASN,NECAP2,CKB,PDE4B,MAG,SLC3A2,VIM,PCDH10,IRF7,CAMK2N2,RFTN2,DUSP1,FKTN,PTPN11,ISG15,LZTS2,FUCA2,APBB1IP,FZD3,PPP2CA,FNBP1,COBL,HLA-E,MBP,PAK1,NEXN,KAZN,B2M,P2RX7,CTNNA2,HLA-A,DPYD,PLIN3,FNIP1,RAMP1,SLC25A12,MGAT3,ATP6AP2,PDXK,EIF2AK2,HTRA1,PABPC4,MAP2,MAP7,XPA,HIVEP2,EXOC6B,RDM1,PLEKHA1,UNC5B,PDE3A,PCDH15,RTKN,LONRF1,TTLL7,C8orf82,VPS37B,RETREG3,BACE1,GAS7,PCSK2,FAM13C,EHD3,ODC1,S100B,TRIM59,APBA2,APBB2,FBXL5,SLC25A4,SLC38A2,ALDH5A1,PIGH,TALDO1,GADD45A,DUSP7,CCSER2,FGFR2,FLOT1,RASAL1,WSB2,ZNF560,MSRB2,SPOCK3,GNA12,SH3BP5,TMC6,STAMBP,XAB2,TSC22D3,TNF,SH3BP2,PGK1,MGAT5,INO80D,UGT8,CTSA,DEGS1,CASP7,SLC30A2,LTBP4,RBMS1,MEST,PTBP2,FDFT1,CAV1,ZFYVE26,FAR2,HSPA5,MFSD2A,ME1,FAM155B,TBRG1,SLC13A3,GPD2	494	
Cell Morphology, Nervous System Development and Function, Neurological Disease, Tissue Morphology	abnormal morphology	Abnormal morphology of neurons	6.69E-09	 	 	 	 	SEZ6,ERBIN,EGLN3,SPR,PCDH9,DOK7,MBNL2,PAK5,MAP2,MOG,XPA,HIVEP2,CAT,SCARB2,LRPAP1,BACE1,CD81,Ptprd,OLIG2,GPM6B,SERPINA3,APP,MAPK8IP2,GAL3ST1,SYN1,DCX,STX1A,SH3GL3,NDN,APAF1,PITPNA,CNTFR,CKB,MAG,STIP1,VIM,DUSP1,TNF,GIT1,MAPT,UGT8,TPP1,PMP22,FA2H,PINK1,TGFB3,WNT5B,PACSIN1,B2M,SGCE,AP3M2,DVL1,PHYH,CTNNA2,OMA1,CAV1,CHMP2B,TLR3,NGFR,CTSB,PLP1,ARSG	62	
Cellular Compromise, Inflammatory Response	degranulation	Degranulation of phagocytes	1.12E-08	 	-1.086	 	-1.128	PTPRB,ZEB2,PKM,TCIRG1,PGM2,CAT,PADI2,SDCBP,FABP5,SLC15A4,DHCR7,QSOX1,GPI,TMEM63A,AGPAT2,PGM1,RAB37,SERPINA3,KIT,APP,TUBB4B,TMEM30A,PIGA,SVIP,PPP3R1,TNFAIP6,SERPINB1,MTMR4,PRDX4,APAF1,METTL7A,GOLGA7,TMBIM1,TMC6,MAGT1,DUSP1,TNF,SH3BP2,FUCA2,GIT1,CTSA,GSTP1,HSP90AA1,IL33,DEGS1,ATP8A1,TRAPPC1,PAK1,ENPP4,B2M,RHOG,LAMP1,CTSB,PPIE,ATP6AP2,DERA,PDXK	57	
Organismal Injury and Abnormalities	benign lesion	Benign lesion	1.14E-08	 	-1.027	 	-0.973	LPAR1,TMEM9,ERBIN,MMP2,MEX3D,SFRP1,NR3C2,CNP,SLC5A3,ZYX,HNMT,BRINP3,UGP2,POMC,MACIR,SLC9A3R2,PRKCE,SRD5A1,IFIT3,GPM6B,COL16A1,CLDN11,NFE2L3,FAM57A,CAPN6,BCL2L1,ERBB3,YWHAZ,COL9A2,NDN,HTATIP2,MAL,NDRG1,GPR37,RNF7,LDLRAD4,CA2,FAH,DUSP1,PTPN11,LZTS2,RNF43,C2orf88,GSTP1,SMPDL3A,OLFM1,PAK1,OSBPL1A,PHLDA1,RHOG,MYLPF,RPS6KA1,AFAP1,ATP2B3,SNX30,TUBB3,ZEB2,CGRRF1,POR,XPA,SLC48A1,FABP5,FGFR4,Cdkn1c,DHCR7,MICALL1,PCSK2,AEBP1,TCF12,CRYAB,BDH1,KIT,APP,ODC1,RCAN2,TUBB4B,NPEPPS,MUS81,DCX,SLC24A3,GADD45A,SERPIND1,STX1A,FGFR2,SH3GL3,GLUL,DNTTIP2,STAMBP,MGAT5,TGFB3,MEST,WNT5B,ANXA5,FDFT1,DVL1,TUBB4A,CAV1,CTSB,PLP1,CAVIN2	100	
Cellular Assembly and Organization, Cellular Function and Maintenance	organization	Organization of cytoplasm	1.14E-08	 	-0.233	 	-0.348	CDC42BPA,SEZ6,LPAR1,ADD1,ERBIN,MMP2,MAP6D1,MAPK10,IFRD1,SFRP1,BFSP2,HPRT1,PKM,CNP,STAU2,SBDS,LRRC4,MID1IP1,WDR1,TTYH1,LRPAP1,SNX33,POMC,SLC9A3R2,Ptprd,PRKCE,ATXN10,ERMN,GPM6B,AHI1,ACTN1,SRGAP1,SEPT7,DOCK10,CAV2,CAPN6,BCAR1,NDN,TF,PLA2G16,CSRP1,NDRG1,POC1A,PITPNA,GAB1,CKB,MAG,HDGFL3,FKBP4,SLC3A2,VIM,DMTN,ARHGEF19,PTPN11,TPPP,SEMA7A,IL1RAP,S100A1,GIT1,RTN3,TPP1,PPP2CA,OLFM1,FNBP1,PINK1,CDC42EP4,MBP,UCHL1,PAK1,ABR,CASQ1,DAAM1,P2RX7,RHOG,CTNNA2,OMA1,CHMP2B,FNIP1,CDC42EP2,RND2,IFT57,B9D1,PCDH9,ZEB2,BASP1,PLXNB1,PAK5,SLAIN1,SLK,MAP2,MOG,ACTG1,PLS1,CLN8,UNC5B,PCDH15,SH2B2,BACE1,KIRREL3,GPI,MICALL1,GAS7,CD81,INPP5J,BIN1,KIT,MAPK8IP2,APP,MYB,S100B,PLPPR5,SEC61A1,CCP110,STMN3,EFHD1,DCX,FGFR2,FLOT1,FGF1,CLVS1,GNA12,ABCD1,SYNM,B4GAT1,CHMP1B,STIP1,PTN,Krt10,TNF,CFAP410,MGAT5,UGT8,MAPT,HSP90AA1,IL33,PMP22,TGFB3,ABCA1,PACSIN1,Ccl27a,DVL1,FEZ1,TUBB4A,PRKCSH,CAV1,NGFR,FNIP2	147	
Cellular Compromise	degeneration	Degeneration of cells	1.35E-08	 	0.891	 	1.000	FGFR2,SLC6A6,TSPAN2,FGF1,GPR37,TMOD1,ABCD1,HTRA1,MTMR2,CNP,MAG,SMARCC1,ADGRV1,STAMBP,TYRO3,TNF,TPPP,SCARB2,MAPT,ASPA,UGT8,LRPAP1,TPP1,BACE1,PLOD1,PIM3,CD81,TRPM4,SCLY,UCHL1,GPM6B,UNC119,AHI1,APP,CLCN2,CADM1,CERS2,NDP,CAV1,NGFR,ZFYVE26,CTSB,PLP1,BCL2L1,ERBB3,MSRB3	46	
Cell Morphology, Nervous System Development and Function, Tissue Morphology	morphology	Morphology of neurons	1.45E-08	 	 	 	 	SEZ6,ERBIN,EGLN3,MAPK10,SPR,PCDH9,DOK7,CNP,MBNL2,PAK5,MAP2,MOG,XPA,HIVEP2,CAT,SCARB2,PCDH15,LRPAP1,BACE1,CD81,Ptprd,SCAMP5,OLIG2,GPM6B,SERPINA3,MAPK8IP2,APP,CADM1,GAL3ST1,SYN1,DOCK10,DCX,BCL2L1,STX1A,SH3GL3,NDN,APAF1,MAL,PITPNA,CNTFR,CKB,MAG,STIP1,VIM,DUSP1,TNF,GIT1,MAPT,UGT8,TPP1,PMP22,FA2H,PINK1,TGFB3,PAK1,WNT5B,PACSIN1,B2M,SGCE,DVL1,AP3M2,PHYH,CTNNA2,CAV1,OMA1,CHMP2B,TLR3,NGFR,CTSB,PLP1,ARSG	71	
