© 2000-2021 QIAGEN. All rights reserved.

Analysis Details for My Projects->HD_Myelination_Paper->de1YQ175_res - 2019-03-28 04:51 PM
Workspace	My Projects
Project	HD_Myelination_Paper
Analysis	de1YQ175_res - 2019-03-28 04:51 PM
Date	Thu Mar 28 13:51:59 PDT 2019
Analysis ID	17615893

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(species = Human OR Mouse OR Rat) AND
(confidence = Experimentally Observed)

Canonical Pathways for My Projects->HD_Myelination_Paper->de1YQ175_res - 2019-03-28 04:51 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Role of PKR in Interferon Induction and Antiviral Response	5.73E-01		1.22E-01	APAF1,ATF2,CASP3,TAB2,TP53	
Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	5.75E-01		9.60E-02	ATF2,AXIN1,CAMK2B,DAAM1,FGFR3,FN1,FRZB,FZD9,GAB1,GNAO1,IL33,LRP1,LTBR,NFATC2,NFATC3,NGFR,NRAS,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PLCE1,PLCL1,PRKCA,PRKD1,PTPN11,RALB,RRAS2,SFRP1,SFRP5,TRAF4	
iCOS-iCOSL Signaling in T Helper Cells	5.77E-01	-0.9045340337332909	1.04E-01	CAMK2B,FGFR3,GAB1,ITPR2,NFATC2,NFATC3,PDPK1,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PLEKHA1,PTPN11	
Endoplasmic Reticulum Stress Pathway	5.8E-01		1.43E-01	CASP3,DNAJC3,MBTPS1	
Induction of Apoptosis by HIV1	5.85E-01	0.3779644730092272	1.15E-01	APAF1,BCL2L1,CASP3,DFFB,MAPK10,NGFR,TP53	
PCP pathway	5.85E-01	0.4472135954999579	1.15E-01	ATF2,DAAM1,FZD9,MAPK10,NDP,PFN2,VANGL1	
PI3K Signaling in B Lymphocytes	5.89E-01	-0.2773500981126146	1.04E-01	ATF2,CAMK2B,ITPR2,NFATC2,NFATC3,NRAS,PDPK1,PIK3CA,PIK3R1,PLCE1,PLCL1,PLEKHA1,RALB,RRAS2	
Xenobiotic Metabolism Signaling	5.92E-01		9.70E-02	AHR,ALDH18A1,ALDH1A1,ALDH1L1,ALDH5A1,CAMK2B,CHST2,CITED2,FGFR3,GAB1,GSTM2,HDAC5,HSP90AA1,HSP90AB1,MAP3K1,NQO2,NRAS,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PPP2R1A,PPP2R2B,PRKCA,PRKD1,PTPN11,RALB,RRAS2,SULT4A1	
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	5.93E-01	-1.2649110640673518	1.09E-01	ACTA2,ACTB,NCF1,PAK1,PIK3R1,PRKCA,PRKD1,RAC3,RPS6KB1,TLN2	
Cdc42 Signaling	5.95E-01	0.2581988897471611	1.02E-01	ATF2,CDC42BPA,CDC42EP2,CDC42SE1,DIAPH3,EXOC7,HLA-G,ITGA3,ITGA4,LIMK2,MAPK10,PAK1,PAK2,PAK3,PPP1CB,TNK2,WIPF1	
CD28 Signaling in T Helper Cells	6.04E-01	0.0	1.04E-01	FGFR3,GAB1,ITPR2,MAP3K1,MAPK10,NFATC2,NFATC3,PAK1,PDPK1,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11	
Sonic Hedgehog Signaling	6.04E-01		1.33E-01	CDK1,DYRK1B,HHIP,SUFU	
RhoA Signaling	6.08E-01	-0.5773502691896258	1.06E-01	ACTA2,ACTB,ARHGEF12,CDC42EP2,LIMK2,PFN2,PIKFYVE,PPP1CB,RDX,RHPN1,RND3,RTKN,SEPTIN10	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	6.14E-01	2.3094010767585034	1.07E-01	ADCY2,CACNB1,CACNB3,CACNG4,GNAS,GNG11,GNG3,ITPR2,PLCE1,PLCL1,PRKCA,PRKD1	
Cardiomyocyte Differentiation via BMP Receptors	6.21E-01		1.50E-01	ATF2,BMP2,BMP4	
Granzyme A Signaling	6.21E-01		1.50E-01	APEX1,H1-0,SET	
IL-17A Signaling in Airway Cells	6.22E-01	-0.3333333333333333	1.13E-01	FGFR3,GAB1,JAK1,MAPK10,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11	
Corticotropin Releasing Hormone Signaling	6.3E-01	-1.386750490563073	1.05E-01	ADCY2,ATF2,BRAF,CACNB1,CACNB3,CACNG4,GAD1,GNAO1,GNAS,GUCY1A1,ITPR2,MEF2B,MEF2D,PRKCA,PRKD1	
Inhibition of Matrix Metalloproteases	6.3E-01		1.28E-01	LRP1,MMP15,MMP16,MMP2,SDC2	
1D-myo-inositol Hexakisphosphate Biosynthesis V (from Ins(1,3,4)P3)	6.31E-01		3.33E-01	ITPK1	
Aspartate Biosynthesis	6.31E-01		3.33E-01	GOT1	
D-glucuronate Degradation I	6.31E-01		3.33E-01	CRYL1	
Diphthamide Biosynthesis	6.31E-01		3.33E-01	EEF2	
Glutamate Degradation II	6.31E-01		3.33E-01	GOT1	
Inosine-5'-phosphate Biosynthesis II	6.31E-01		3.33E-01	ADSL	
L-carnitine Biosynthesis	6.31E-01		3.33E-01	TMLHE	
L-cysteine Degradation III	6.31E-01		3.33E-01	GOT1	
Tyrosine Biosynthesis IV	6.31E-01		3.33E-01	PCBD2	
VDR/RXR Activation	6.64E-01	1.1338934190276817	1.15E-01	CDKN1B,HES1,KLK6,MXD1,NCOA3,PRKCA,PRKD1,RXRG,TGFB2	
GADD45 Signaling	6.65E-01		1.58E-01	BRCA1,CDK1,TP53	
Histamine Degradation	6.65E-01		1.58E-01	ALDH1A1,ALDH1L1,HNMT	
Leptin Signaling in Obesity	6.7E-01	-1.1338934190276817	1.14E-01	ADCY2,FGFR3,GAB1,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PLCE1,PLCL1,PTPN11	
Neuroinflammation Signaling Pathway	6.75E-01	0.7844645405527362	9.90E-02	APP,ATF2,BACE1,BACE2,CALB2,CASP3,CNTF,FGFR3,GAB1,GABRA1,GAD1,GLUL,GRIN3A,JAK1,KCNJ9,MAPK10,MAPT,MFGE8,NFATC2,NFATC3,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PLA2G3,PLA2G4A,PTPN11,S100B,SLC1A3,SNCA,TGFB2	
Cell Cycle: G1/S Checkpoint Regulation	6.82E-01	-0.8164965809277261	1.19E-01	CDKN1B,CUL1,E2F2,E2F8,HDAC5,HDAC9,TGFB2,TP53	
Cell Cycle Regulation by BTG Family Proteins	6.92E-01		1.35E-01	CNOT7,E2F2,E2F8,PPP2R1A,PPP2R2B	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	6.95E-01		1.02E-01	AXIN1,BMP2,BMP4,CTSK,FGFR3,FRZB,FZD9,GAB1,IL33,ITGA3,ITGB3,LRP1,MAPK10,NFATC2,NFATC3,NGFR,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11,SFRP1,SFRP5,TAB2	
Mitotic Roles of Polo-Like Kinase	7.07E-01		1.21E-01	CDK1,HSP90AA1,HSP90AB1,PPP2R1A,PPP2R2B,PRC1,RAD21,SMC3	
HIPPO signaling	7.34E-01	-2.0	1.18E-01	CUL1,PPP1CB,PPP1R14A,PPP1R14B,PPP1R14C,PPP1R3D,PPP2R1A,PPP2R2B,SCRIB,TJP2	
IL-6 Signaling	7.43E-01	-1.8073922282301278	1.10E-01	FGFR3,GAB1,IL33,MAPK10,NGFR,NRAS,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11,RALB,RRAS2,SOS2,SRF	
Antiproliferative Role of TOB in T Cell Signaling	7.55E-01		1.54E-01	CDKN1B,CUL1,RPS6KA1,TGFB2	
Estrogen-mediated S-phase Entry	7.55E-01	2.0	1.54E-01	CDK1,CDKN1B,E2F2,E2F8	
Gluconeogenesis I	7.55E-01	2.0	1.54E-01	ENO1,FBP1,ME1,ME3	
Glycolysis I	7.55E-01	2.0	1.54E-01	ENO1,FBP1,PFKM,PKM	
Citrulline Biosynthesis	7.58E-01		2.22E-01	ALDH18A1,OAT	
Folate Transformations I	7.58E-01		2.22E-01	MTHFD2,MTHFR	
Leucine Degradation I	7.58E-01		2.22E-01	ACADM,IVD	
TGF-β Signaling	7.81E-01	0.3779644730092272	1.18E-01	BMP2,BMP4,INHBB,NRAS,RALB,RRAS2,SMAD7,SOS2,TFE3,TGFB2,ZNF423	
Alanine Biosynthesis II	7.88E-01		5.00E-01	GPT	
Alanine Degradation III	7.88E-01		5.00E-01	GPT	
Anandamide Degradation	7.88E-01		5.00E-01	FAAH	
Asparagine Degradation I	7.88E-01		5.00E-01	ASRGL1	
Glutamate Dependent Acid Resistance	7.88E-01		5.00E-01	GAD1	
Glycine Degradation (Creatine Biosynthesis)	7.88E-01		5.00E-01	GATM	
Guanine and Guanosine Salvage I	7.88E-01		5.00E-01	HPRT1	
Putrescine Biosynthesis III	7.88E-01		5.00E-01	AZIN2	
S-methyl-5'-thioadenosine Degradation II	7.88E-01		5.00E-01	MTAP	
Spermine Biosynthesis	7.88E-01		5.00E-01	AMD1	
Spliceosomal Cycle	7.88E-01		5.00E-01	U2AF2	
UDP-D-xylose and UDP-D-glucuronate Biosynthesis	7.88E-01		5.00E-01	UGDH	
Uridine-5'-phosphate Biosynthesis	7.88E-01		5.00E-01	CAD	
Calcium Signaling	7.99E-01	1.0	1.07E-01	ACTA2,ATF2,CABIN1,CACNB1,CACNB3,CACNG4,CAMK2B,CAMKK2,GRIA2,GRIK1,GRIN3A,HDAC5,HDAC9,ITPR2,MCU,MEF2B,MEF2D,NFATC2,NFATC3,RCAN2,SLC8A3,Tpm4	
Inhibition of Angiogenesis by TSP1	8E-01		1.47E-01	CASP3,GUCY1A1,MAPK10,SDC2,TP53	
BMP signaling pathway	8.03E-01	0.0	1.22E-01	ATF2,BMP2,BMP4,MAGED1,MAPK10,NRAS,RALB,RRAS2,SMAD7,ZNF423	
eNOS Signaling	8.06E-01	-0.5	1.09E-01	ADCY2,CASP3,CAV1,DNM2,FGFR3,GAB1,GNAS,GUCY1A1,HSP90AA1,HSP90AB1,ITPR2,PDPK1,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PRKCA,PRKD1,PTPN11	
Wnt/Ca+ pathway	8.12E-01	-0.7071067811865475	1.29E-01	ATF2,AXIN1,FZD9,NFATC2,NFATC3,PLCE1,PLCL1,PRKCA	
Granzyme B Signaling	8.24E-01		1.88E-01	APAF1,CASP3,DFFB	
Parkinson's Signaling	8.24E-01		1.88E-01	CASP3,SNCA,UCHL1	
PPAR Signaling	8.26E-01	2.3094010767585034	1.19E-01	CITED2,HSP90AA1,HSP90AB1,IL33,INSR,NGFR,NRAS,PDGFRA,PPARA,RALB,RRAS2,SOS2	
Circadian Rhythm Signaling	8.39E-01		1.52E-01	ADCYAP1R1,ATF2,GRIN3A,PER3,VIPR2	
TCA Cycle II (Eukaryotic)	8.47E-01	-2.0	1.67E-01	DLST,IDH3A,OGDH,OGDHL	
Osteoarthritis Pathway	8.83E-01	0.6882472016116852	1.09E-01	ANXA2,ANXA5,ATF2,BMP2,C1QTNF4,CASP3,CNMD,CTNNA2,FGFR3,FN1,FRZB,FZD9,HES1,HTRA1,ITGA3,ITGA4,LRP1,MTF1,MTOR,NOTCH1,PTH1R,S1PR2,SMAD7	
TNFR1 Signaling	8.89E-01	-0.3779644730092272	1.40E-01	APAF1,CASP3,MAP3K1,PAK1,PAK2,PAK3,PAK5	
Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism	8.98E-01	-2.0	1.74E-01	INPP5A,INPP5J,INPP5K,SEC16A	
Endocannabinoid Cancer Inhibition Pathway	9.04E-01	0.47140452079103173	1.14E-01	ADCY2,ATF2,CAMKK2,CASP3,CDKN1B,EIF2A,FGFR3,GAB1,GNAO1,MMP2,MTOR,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11,SMPD4,VIM	
T Cell Receptor Signaling	9.15E-01		1.20E-01	FGFR3,GAB1,MAP3K1,NFATC2,NFATC3,NRAS,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11,RALB,RRAS2,SOS2	
Gαs Signaling	9.16E-01	1.7320508075688774	1.21E-01	ADCY2,ADD1,ADD2,ADD3,ADORA2B,ATF2,BRAF,GNAS,GNG11,GNG3,MC5R,PTH1R,VIPR2	
ATM Signaling	9.18E-01	0.30151134457776363	1.24E-01	ATF2,BRCA1,CDK1,HP1BP3,MAPK10,MDM4,PPP2R1A,PPP2R2B,RAD9A,SMC2,SMC3,TP53	
Estrogen-Dependent Breast Cancer Signaling	9.24E-01	-1.507556722888818	1.26E-01	ATF2,FGFR3,GAB1,NRAS,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11,RALB,RRAS2	
PKCθ Signaling in T Lymphocytes	9.27E-01	-0.5	1.14E-01	CACNB1,CACNB3,CACNG4,CAMK2B,FGFR3,GAB1,MAP3K1,NFATC2,NFATC3,NRAS,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11,RAC3,RALB,RRAS2,SOS2	
NAD Salvage Pathway III	9.43E-01		2.86E-01	NMNAT2,NMRK1	
Colanic Acid Building Blocks Biosynthesis	9.57E-01		2.14E-01	MPI,UGDH,UGP2	
GP6 Signaling Pathway	9.58E-01	0.0	1.19E-01	COL12A1,COL20A1,COL5A3,COL9A3,FGFR3,GAB1,ITGB3,PDPK1,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PRKCA,PRKD1,PTPN11,RHOG	
Apelin Cardiomyocyte Signaling Pathway	9.59E-01	-0.8320502943378437	1.22E-01	APLN,FGFR3,GAB1,MAPK10,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PLCE1,PLCL1,PRKCA,PRKD1,PTPN11,SLC8A3	
Nitric Oxide Signaling in the Cardiovascular System	9.59E-01	-1.0690449676496976	1.22E-01	CAV1,FGFR3,GAB1,GUCY1A1,HSP90AA1,HSP90AB1,ITPR2,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PRKCA,PRKD1,PTPN11	
B Cell Receptor Signaling	9.94E-01	-1.2792042981336627	1.13E-01	ATF2,BCL2L1,CAMK2B,FGFR3,GAB1,INPP5J,INPP5K,MAP3K1,MTOR,NFATC2,NFATC3,NRAS,PDPK1,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11,RALB,RPS6KB1,RRAS2,SOS2	
Triacylglycerol Biosynthesis	9.96E-01	1.1338934190276817	1.49E-01	AGPAT3,AGPAT5,GPAT4,LPCAT2,LPGAT1,PLPP4,PLPPR4	
Notch Signaling	1E00	1.0	1.58E-01	CNTN1,DLL3,HES1,HEY1,NOTCH1,NUMB	
Netrin Signaling	1.01E00		1.38E-01	ABLIM1,CACNB1,CACNB3,CACNG4,NFATC2,NFATC3,NTN1,RAC3,UNC5B	
MSP-RON Signaling Pathway	1.02E00		1.35E-01	ACTA2,ACTB,FGFR3,GAB1,KLK6,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11	
Aryl Hydrocarbon Receptor Signaling	1.02E00	-0.6324555320336759	1.20E-01	AHR,ALDH18A1,ALDH1A1,ALDH1L1,ALDH5A1,APAF1,CDKN1B,GSTM2,HSP90AA1,HSP90AB1,NCOA3,NFIB,NQO2,RARB,RXRG,TGFB2,TP53	
Wnt/β-catenin Signaling	1.02E00	-1.885618083164127	1.16E-01	AXIN1,CDH2,FRZB,FZD9,GNAO1,LRP1,PPP2R1A,PPP2R2B,RARB,SFRP1,SFRP5,SOX1,SOX13,SOX21,SOX3,SOX5,SOX6,TGFB2,TLE3,TP53	
T Cell Exhaustion Signaling Pathway	1.03E00	1.8073922282301278	1.15E-01	FGFR3,GAB1,HLA-G,IFNAR2,IL10RB,IRF9,JAK1,MAPK10,MTOR,NFATC2,NFATC3,NRAS,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PPP2R1A,PPP2R2B,PTPN11,RALB,RRAS2	
Cancer Drug Resistance By Drug Efflux	1.03E00		1.45E-01	BRAF,FOXG1,NRAS,PIK3CA,PIK3R1,RALB,RRAS2,TP53	
Oleate Biosynthesis II (Animals)	1.03E00		2.31E-01	FADS2,PTPRT,Scd2	
Thyroid Cancer Signaling	1.04E00		1.52E-01	BRAF,NRAS,NTRK2,RALB,RRAS2,RXRG,TP53	
α-Adrenergic Signaling	1.05E00	0.3333333333333333	1.30E-01	ADCY2,GNAS,GNG11,GNG3,ITPR2,NRAS,PRKCA,PRKD1,PYGB,RALB,RRAS2,SLC8A3	
Arginine Degradation VI (Arginase 2 Pathway)	1.06E00		3.33E-01	OAT,PYCR3	
Glycogen Biosynthesis II (from UDP-D-Glucose)	1.06E00		3.33E-01	GYG1,UGP2	
Proline Biosynthesis II (from Arginine)	1.06E00		3.33E-01	OAT,PYCR3	
Zymosterol Biosynthesis	1.06E00		3.33E-01	LBR,NSDHL	
Asparagine Biosynthesis I	1.07E00		1.00E00	ASNS	
D-mannose Degradation	1.07E00		1.00E00	MPI	
Glutamate Removal from Folates	1.07E00		1.00E00	GGH	
Glutamine Biosynthesis I	1.07E00		1.00E00	GLUL	
Regulation of Cellular Mechanics by Calpain Protease	1.07E00	0.0	1.43E-01	CAPN6,CDK1,CDKN1B,ITGA3,ITGA4,NRAS,RALB,RRAS2,TLN2	
Interferon Signaling	1.09E00	1.3416407864998738	1.67E-01	IFI35,IFIT3,IFNAR2,IRF9,JAK1,PTPN2	
Pyrimidine Ribonucleotides Interconversion	1.12E00	1.1338934190276817	1.59E-01	AK5,CMPK1,CMPK2,DHX9,NUDT16,NUDT18,SMARCAL1	
D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	1.13E00	0.4472135954999579	1.85E-01	CDIPT,PI4K2B,PIKFYVE,PIP4K2A,PLCE1	
Phosphatidylglycerol Biosynthesis II (Non-plastidic)	1.13E00	0.4472135954999579	1.85E-01	AGPAT3,AGPAT5,GPAT4,LPCAT2,LPGAT1	
cAMP-mediated signaling	1.13E00	0.6	1.15E-01	--,ADCY2,ADORA1,ADORA2B,APEX1,ATF2,BRAF,CAMK2B,ENPP6,GNAO1,GNAS,GPR17,GRM3,MC5R,MPPE1,OPRL1,PDE4B,PDE8A,PKIA,PTH1R,RAP1GAP,RGS7,RPS6KA1,SMPDL3A,TDP2,VIPR2	
DNA damage-induced 14-3-3σ Signaling	1.14E00		2.11E-01	BRCA1,CDK1,RAD9A,TP53	
autophagy	1.14E00		1.48E-01	ATG13,ATG4C,CTSK,MTOR,PIK3C3,RB1CC1,ULK1,VPS39,WIPI1	
Role of IL-17A in Arthritis	1.15E00		1.43E-01	ATF2,FGFR3,GAB1,MAPK10,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11,RPS6KA1	
Role of JAK1 and JAK3 in γc Cytokine Signaling	1.18E00		1.41E-01	FGFR3,GAB1,JAK1,NRAS,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11,RALB,RRAS2	
DNA Methylation and Transcriptional Repression Signaling	1.19E00		1.76E-01	ARID4B,CHD4,DNMT3B,H4C13,MBD2,MECP2	
Adipogenesis pathway	1.2E00		1.27E-01	BMP2,BMP4,CCNH,FGF1,FGFR3,FGFRL1,FZD9,HDAC5,HDAC9,KAT2B,KMT2B,NR2F2,RPS6KA1,RPS6KB1,SETDB1,TP53,ZNF423	
D-myo-inositol (1,3,4)-trisphosphate Biosynthesis	1.22E00	-2.0	2.22E-01	INPP5A,INPP5J,INPP5K,SEC16A	
2-ketoglutarate Dehydrogenase Complex	1.22E00		4.00E-01	DLST,OGDH	
Lysine Degradation V	1.22E00		4.00E-01	AASDH,PIPOX	
Dopamine Receptor Signaling	1.22E00		1.43E-01	ADCY2,CALY,NCS1,PPP1CB,PPP1R14A,PPP1R14B,PPP1R14C,PPP1R1B,PPP1R3D,PPP2R1A,PPP2R2B	
Apelin Pancreas Signaling Pathway	1.22E00	-1.6666666666666667	1.53E-01	APLN,FGFR3,GAB1,MAPK10,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11	
Gα12/13 Signaling	1.22E00	-1.885618083164127	1.26E-01	CDH11,CDH15,CDH18,CDH2,FGFR3,GAB1,MAP3K1,MAPK10,MEF2B,MEF2D,NRAS,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11,RALB,RRAS2	
CDP-diacylglycerol Biosynthesis I	1.25E00	0.4472135954999579	2.00E-01	AGPAT3,AGPAT5,GPAT4,LPCAT2,LPGAT1	
IGF-1 Signaling	1.25E00	-1.8073922282301278	1.33E-01	FGFR3,GAB1,JAK1,NRAS,PDPK1,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11,RALB,RPS6KB1,RRAS2,SOS2,SRF	
Gαi Signaling	1.27E00	-0.8320502943378437	1.31E-01	ADCY2,ADORA1,CAV1,GNAS,GNG11,GNG3,GPR17,GRM3,NRAS,OPRL1,RALB,RALGDS,RAP1GAP,RGS7,RRAS2,SOS2	
IL-17 Signaling	1.29E00		1.40E-01	ATF2,FGFR3,GAB1,JAK1,MAPK10,NRAS,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11,RALB,RRAS2	
IL-7 Signaling Pathway	1.29E00	-1.1547005383792517	1.40E-01	CDKN1B,FGFR3,FOXG1,GAB1,JAK1,PDPK1,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11,SLC2A1,SOS2	
D-myo-inositol (1,4,5)-trisphosphate Degradation	1.29E00	-2.0	2.35E-01	INPP5A,INPP5J,INPP5K,SEC16A	
Adrenomedullin signaling pathway	1.32E00	-0.20851441405707477	1.21E-01	ADCY2,BRAF,CALCRL,CASP3,FGFR3,GAB1,GAD1,GNAS,GUCY1A1,IL33,ITPR2,MAPK10,MMP2,NRAS,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PLCE1,PLCL1,PTPN11,RALB,RRAS2,RXRG,SOS2	
Regulation of the Epithelial-Mesenchymal Transition Pathway	1.33E00		1.22E-01	AXIN1,BRAF,CDH2,FGF1,FGF7,FGFR3,FGFRL1,FZD9,GAB1,JAK1,MMP2,NOTCH1,NRAS,PARD6B,PARD6G,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11,RALB,RRAS2,SOS2,TGFB2	
NF-κB Signaling	1.33E00	-0.8528028654224417	1.23E-01	AZI2,BMP2,BMP4,BRAF,FGFR3,GAB1,IL33,INSR,LTBR,MAP3K1,NGFR,NRAS,NTRK2,PDGFRA,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11,RALB,RRAS2,TAB2,TDP2	
SPINK1 General Cancer Pathway	1.36E00	-0.5773502691896258	1.46E-01	FGFR3,GAB1,JAK1,Mt1,NRAS,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11,RALB,RRAS2	
tRNA Charging	1.36E00	0.3779644730092272	1.79E-01	AARS1,AARS2,FARSA,LARS2,MARS,NARS2,RARS2	
IL-9 Signaling	1.37E00	-0.7071067811865475	1.70E-01	FGFR3,GAB1,JAK1,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11	
p38 MAPK Signaling	1.38E00	-1.1547005383792517	1.36E-01	ATF2,DUSP10,IL33,MAPT,MEF2B,MEF2D,MKNK2,PLA2G3,PLA2G4A,RPS6KA1,RPS6KA4,RPS6KB1,SRF,TAB2,TGFB2,TP53	
Pyrimidine Deoxyribonucleotides De Novo Biosynthesis I	1.39E00	1.3416407864998738	2.17E-01	AK5,CMPK1,CMPK2,RRM1,TYMS	
Cyclins and Cell Cycle Regulation	1.39E00	0.3333333333333333	1.48E-01	CCNH,CDK1,CDKN1B,CUL1,E2F2,E2F8,HDAC5,HDAC9,PPP2R1A,PPP2R2B,TGFB2,TP53	
Type II Diabetes Mellitus Signaling	1.4E00	-0.7745966692414834	1.29E-01	CACNB1,CACNB3,CACNG4,FGFR3,GAB1,INSR,MAP3K1,MAPK10,MTOR,NGFR,PDPK1,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PKM,PRKCA,PRKD1,PTPN11,SMPD4	
Aldosterone Signaling in Epithelial Cells	1.4E00	-1.5	1.26E-01	DNAJB12,DNAJB14,DNAJB2,DNAJC3,FGFR3,GAB1,HSP90AA1,HSP90AB1,ICMT,ITPR2,PDPK1,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PIKFYVE,PLCE1,PLCL1,PRKCA,PRKD1,PTPN11,SOS2	
Human Embryonic Stem Cell Pluripotency	1.41E00		1.31E-01	AXIN1,BMP2,BMP4,FGFR3,FGFRL1,FZD9,GAB1,GNAS,NTRK2,PDGFRA,PDPK1,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11,S1PR2,SMAD7,TGFB2	
Glutathione Redox Reactions II	1.41E00		5.00E-01	GLRX,GSR	
L-cysteine Degradation I	1.41E00		5.00E-01	CDO1,GOT1	
Proline Biosynthesis I	1.41E00		5.00E-01	ALDH18A1,PYCR3	
Pyrimidine Ribonucleotides De Novo Biosynthesis	1.41E00	0.7071067811865475	1.74E-01	AK5,CAD,CMPK1,CMPK2,DHX9,NUDT16,NUDT18,SMARCAL1	
Sertoli Cell-Sertoli Cell Junction Signaling	1.42E00		1.26E-01	ACTA2,ACTB,ATF2,AXIN1,BCAR1,CLDN11,CLDN14,CTNNA2,GUCY1A1,ITGA3,ITGA4,JAM2,JUP,MAP3K1,MAPK10,MTMR2,NRAS,PLS1,RALB,RRAS2,SPTB,TJP2,TUBB4B	
Caveolar-mediated Endocytosis Signaling	1.43E00		1.55E-01	ACTA2,ACTB,CAV1,DNM2,INSR,ITGA3,ITGA4,ITGB3,ITGB5,PRKCA,RAB5B	
Salvage Pathways of Pyrimidine Ribonucleotides	1.46E00	0.0	1.44E-01	AK5,APOBEC3B,BRAF,CDK1,CMPK1,CMPK2,DMPK,FAM20B,LIMK2,PAK1,PAK2,PAK3,PAK5,PYCR3	
Role of MAPK Signaling in the Pathogenesis of Influenza	1.46E00		1.52E-01	ATF2,CASP3,MAPK10,NRAS,PAFAH1B3,PLA2G16,PLA2G3,PLA2G4A,PLA2G7,PRKCA,RALB,RRAS2	
Role of p14/p19ARF in Tumor Suppression	1.47E00	1.414213562373095	1.78E-01	FGFR3,GAB1,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11,TP53	
RAR Activation	1.48E00		1.26E-01	ACTB,ADCY2,ALDH1A1,BMP2,CCNH,CITED2,KAT2B,MAP3K1,MAPK10,NR2F2,NSD1,PDPK1,PIK3CA,PIK3R1,PRKCA,PRKD1,PRMT2,RARB,RPL7A,RXRG,SMAD7,SMARCB1,TGFB2,ZBTB16	
Apoptosis Signaling	1.49E00	1.6035674514745464	1.46E-01	APAF1,BCL2L1,BCL2L11,CAPN6,CASP3,CDK1,DFFB,GAS2,NRAS,PRKCA,RALB,RPS6KA1,RRAS2,TP53	
P2Y Purigenic Receptor Signaling Pathway	1.55E00	-0.7276068751089989	1.36E-01	ADCY2,ATF2,FGFR3,GAB1,GNG11,GNG3,ITGB3,NRAS,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PLCE1,PLCL1,PRKCA,PRKD1,PTPN11,RALB,RRAS2	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	1.57E00	-1.6035674514745464	1.38E-01	AXIN1,BMP2,BMP4,FGFR3,FZD9,GAB1,JAK1,LIFR,NRAS,PIK3C3,PIK3CA,PIK3R1,PIK3R5,PTPN11,RALB,RRAS2,SOS2,TP53	
