© 2000-2021 QIAGEN. All rights reserved.

Analysis Details for My Projects->HD_Myelination_Paper->de12WkR62_res - 2019-03-28 04:30 PM
Workspace	My Projects
Project	HD_Myelination_Paper
Analysis	de12WkR62_res - 2019-03-28 04:30 PM
Date	Thu Mar 28 13:30:52 PDT 2019
Analysis ID	17615830

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(species = Human OR Mouse OR Rat) AND
(confidence = Experimentally Observed)

Canonical Pathways for My Projects->HD_Myelination_Paper->de12WkR62_res - 2019-03-28 04:30 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cancer, Organismal Injury and Abnormalities	upper aerodigestive tract carcinoma	Upper aerodigestive tract carcinoma	1.38E-08	 	 	 	 	SEZ6,DAPK2,RIC8A,ADD1,ERBB4,MAPKAPK2,GRM3,RIT2,SIN3B,INSYN2B,USP6NL,RAB27B,SLITRK3,RBBP6,PHYHIPL,LRFN5,EEF1A1,ATP1A3,NOVA1,ENAH,PBXIP1,FOXG1,DPP7,NRAS,BTBD9,WHAMM,PRADC1,ERBB3,TWF1,NDFIP1,NR1D1,BMERB1,PCDHGC4,MIGA1,SCG5,DCN,GIT1,STXBP5L,SASH1,GSTP1,PCDH17,HYAL1,STRADB,ITIH5,PREPL,LRRC8C,PTPRO,FGF7,PDE2A,DAAM1,CACNA1A,NRXN1,VRK3,TRIOBP,DAAM2,SHTN1,SLITRK4,SLCO2B1,CELF2,MYO18A,ACSL3,PTPRE,TMEM59,KIF21B,ADAMTSL1,FTH1,SAMD4A,TRAK1,KCTD1,DENND11,PARP11,CD248,CPT1C,FLRT3,ASL,PPP1R1B,DMD,INPP5J,UBE2QL1,COL4A1,TNRC6A,MTX2,PRKG1,KIT,SLC44A1,RHOJ,KIF26A,KIF13A,CDC42EP1,PXDN,RNF103,SLIT2,CABIN1,ITGB3BP,PDE8B,NPEPPS,BHLHE22,ZFP64,CHSY1,CFTR,ASIC3,KLC3,FGF1,MASTL,GJC1,SEMA6D,ABCB4,PCM1,NQO1,CSMD3,FRY,SPRY1,MTM1,NIPSNAP1,PTN,PLEKHG1,MAPT,DDX5,HSP90AA1,FBXL2,BAMBI,AMD1,MORN5,VWA8,PCDHA13,FAM71E1,CDH18,GCAT,AGT,ARC,TUBB4A,C2orf69,MMS22L,MAGEE2,ARFGEF3,SYT3,ITSN2,GALT,KLHL5,CTNND2,RAPGEF5,FNDC3A,PYGO1,CDH2,PTBP1,CNTN4,CYP7B1,BRINP2,DCAF13,PKM,NCAM2,RAP1A,E2F3,THSD7A,PHLDB2,ELFN1,ADAMTS17,ATP2C1,DZIP1,SNTG1,CTPS1,PCLO,PLOD1,TCEAL6,PCDH11X,MAST4,TBCD,PGM1,DHX32,RGS7,SOX5,DDX58,SRGAP1,KDM3B,OAT,TDO2,ARPP21,VCAN,ZFP14,PCDHAC2,BCL2L1,MED12L,FGD4,CXCL12,TMEM185A,SLC6A6,TOM1L1,JCAD,SOCS3,CYP4F8,TRO,NAP1L5,ACSS2,FBN2,KCNA1,TP53,AP1B1,HTRA3,FN1,CDH10,QKI,NKAIN2,RNF43,IRAK2,RTN3,ZDHHC21,PAQR3,NRXN2,LRP4,PDGFRB,ITGB5,EYA1,POLE4,UCHL1,VAT1,EDIL3,GSS,MAST3,ADAMTS20,CCDC88A,CPNE2,MAN2B2,OLA1,AS3MT,PFKP,SCAF11,TGFB1,LRRC24,TUBG1,PCDH9,NRG2,SYT16,INSC,OTUD7B,VAT1L,TSC2,ZNF267,DZIP3,KRT1,CCDC148,PTPRT,ZEB1,IGFBP5,RIF1,TULP4,SEMA3D,RAB11FIP5,MTUS1,CYP26B1,EIF5,PDGFC,DYNC1I1,DOCK7,ENPP2,MEIS2,YIPF2,DNAJC12,TUBD1,CXCL14,DAB1,TSPAN2,RCAN3,WDR20,PIK3R1,IGSF8,KIF13B,TCERG1,SLC45A3,MPC1,CHPF,SP4,MAP3K11,JAG1,ETFB,CTNNA3,LYNX1,RHOA,PRKCSH,PLP1,LDB3,RASA1,PDE9A,IRF1,SLC6A9,KCNJ2,SATB1,LPAR1,LAMC3,MMP2,NEK11,SOX8,COL1A1,DLG3,TRIM21,TMTC2,TRIM3,PLEKHH1,RNF217,PES1,SETD3,LRRC4,WDR1,SLC5A5,TMEM63A,CADPS,KLHL2,PAQR6,DAPK1,CSMD1,PCDH7,SMAD2,HSP90B1,JUP,LTBR,KCTD14,RRM2B,TBC1D23,GRIK1,ATP7A,CLU,TLCD3A,PTGES3,CDKN2B,EPS15,SERPINI1,MFAP4,FBLN2,ARHGAP31,GNAO1,SMARCA2,GRID1,THY1,RPS6KA6,SIPA1L2,SPON1,CXXC4,ST5,KCNU1,BICC1,RASGRP3,TPX2,JPH1,FGFR3,FRRS1,BRPF3,ADCY5,TCEANC2,CNTN6,CCDC126,IGF2,OSBPL1A,CYRIA,RAD21,MYRIP,SLC7A11,CTSH,PLEKHN1,MAP1S,PRKD1,PPIE,HIPK2,ASTN2,MAP4,RARB,CCAR1,SIX3,PAFAH1B1,NRCAM,RASAL2,TUBB3,ZEB2,NR2E1,EEF1A2,ZNF516,PARP8,EDN3,SLC2A12,CYTH4,LRP8,HERC4,SLAIN1,MPI,TMPO,FABP5,KIRREL3,VEGFA,TMEM119,SLITRK5,ORMDL1,ENG,TMEM38B,PDPN,PIP4K2A,MYC,TGFBR2,SOD3,COL4A2,LPIN2,SLITRK1,MGLL,PSMB8,SEMA4D,SGSM1,MTMR7,GLIPR2,MPPED2,PPFIA2,GPM6A,MEIS3,RNF5,AMMECR1,STAT1,LAP3,RIN2,LHFPL4,USP16,SGIP1,ABCA1,ZNF521,ITGA9,DVL1,FBXO33,GPR37L1,FEZ1,AZIN2,NAV3,ZNF780A,CPE,IARS,ARHGEF40,CDC42BPA,IZUMO4,C1orf198,PURG,KIF21A,GABRD,CFAP20,CD274,BMP4,ZNF281,KCND2,BRINP3,TYROBP,EPHA5,SYNJ2,VMP1,ZNF536,GRIA4,OMG,WSCD1,TLE4,GPRC5B,LSAMP,LRRC4C,SOX1,MYT1,KDR,ARHGAP5,AMMECR1L,PDLIM5,AHI1,KRT28,CNOT2,FLYWCH1,GABRB2,SLCO1C1,ADD3,CITED2,GAL3ST1,ZNF513,ZFC3H1,HOOK2,LRRTM1,TNFAIP6,PTPRG,ERCC6L2,OPA1,L1CAM,IDH2,JUN,UNC13B,FAM13B,MCOLN1,ZBTB20,RNF213,FASN,KCTD15,MAG,SLC12A2,TSHZ1,TUBB2A,PCDH10,DSCAM,ARVCF,SEPT11,OSCP1,PLCB3,TRIB2,NTRK2,KCNMB4,CDH11,PEG3,VAV3,TBX18,TSPAN6,LRCH1,COL15A1,NOTCH1,MYCBP2,PAK1,KAZN,NALCN,B2M,CARD10,PLK3,CTNNA2,CNTN1,THBD,C1orf116,SALL3,IL25,DPYD,MDM2,OAZ2,SLC25A12,FRZB,AXL,ATP6AP2,HRAS,NEK1,HK1,LTBP1,INTS7,SHROOM2,RXRG,NID1,TNR,MYH14,MAP7,MTSS1,KLHL25,SEMA3C,PDE3A,MPND,PCDH15,NGF,ST18,TTLL7,FADS2,LRRTM4,GPI,PTPRZ1,NCOA1,TRAF3IP2,NUAK1,SVEP1,EIF5A,PLCB4,CLYBL,LHFPL3,COL1A2,ANGPTL6,CFL2,ANK3,RABL6,TTC3,STRBP,TANC2,YES1,MCM5,NKAP,NCAPH2,ABCC5,TOP1,FGFR2,RASAL1,FHIT,RBM4,GNA12,COL27A1,NBAS,SIPA1L1,CD83,HAS2,TIE1,TRAM1,SCUBE3,RRAGD,GRIA2,TRIO,SH3BP4,MIF,TLE2,B4GALNT4,LTBP4,KRAS,SNCAIP,COPB2,JPH4,TRERF1,MSN,TOMM34,RNF141,FDFT1,MYH10,NR1H2,SYNPO,CAV1,GNAS,EXD2,PBX1,ZFYVE26,SYNE1,DPYSL3,MFSD2A,SCN2A,MAPK1,ME1,ASPH,SLC22A17,MC5R,ADORA1,INHBB	623	
Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities	hereditary motor neuropathy	Hereditary motor neuropathy	1.40E-08	 	 	 	 	GJB1,CYP7B1,ATP1A1,ATL1,RTN2,DCTN2,MTMR2,DNAJB2,GARS1,RAB7A,FARS2,CPT1C,SLC5A7,NT5C2,KCNMA1,C12orf65,PLEKHG5,ARHGEF10,ERLIN2,SBF1,SH3TC2,SLC16A2,ALDH18A1,SPAST,KIF26A,ATP7A,DNM2,REEP2,OPA1,L1CAM,FGD4,REEP1,NDRG1,GJC2,LITAF,NIPA1,DCTN1,FLRT1,MAG,ETFDH,GDAP1,TRIM2,AP4S1,BSCL2,JPH1,FA2H,WASHC5,PMP22,UCHL1,ZFYVE26,PLP1,EGR2,SPG7,HK1,NKX6-2	55	
Cellular Assembly and Organization	quantity	Quantity of filaments	1.42E-08	 	-0.308	 	-0.282	IL12A,CX3CR1,PAFAH1B1,ARAP1,SMAD3,MAP1B,RTKN,NGF,BACE1,SLC9A3R2,PRKCE,RIOK3,FLNA,APP,RHOJ,NRAS,MYC,CLU,RHOB,L1CAM,SPTAN1,FLNB,ACHE,PENK,TP53,TFEB,VIM,CFL1,FN1,EPB41,PTPN11,MAPT,SERPINH1,PRKCZ,FBXL2,KRAS,MBP,PAK1,MYH10,NR1H2,RTN4R,STMN1,RHOA,CCDC88A,VTN,GNAS,COL2A1,HRAS,MAP4,RAC1,PTP4A3	51	
Cell-To-Cell Signaling and Interaction, Nervous System Development and Function	excitatory postsynaptic potential	Excitatory postsynaptic potential	1.43E-08	 	 	 	 	SEZ6,ADORA2A,MBNL2,SPRED1,JPH3,GRIA4,LRRTM4,CADPS,SNAP91,MAPK8IP2,CDK5,FGF22,TAMALIN,GRIK1,SYN1,MADD,GRID2,P2RX4,SORBS2,STX1A,CHST10,SH3GL3,LGI1,SERPINE2,TAP1,SYN2,WASF1,GRIN2C,GRIA3,GRIA2,STX1B,NLGN3,GRM5,CLSTN3,RELN,SH3GL1,SH3GL2,JPH4,PACSIN1,RIMS1,RXRB,B2M,CACNA1A,NRXN1,EPHA4,ARC,TMEM59,CPLX3,PFN2,RARB,DNM3,ADORA1	52	
Cancer, Organismal Injury and Abnormalities	development	Development of benign tumor	1.44E-08	 	-0.692	 	-0.535	CAMK2B,CDH2,TMEM9,LPAR1,ERBB4,MAP3K20,ERBIN,ATP1A1,FDPS,HMGN1,PLA2G7,SSBP2,FANCF,ENC1,DPYSL4,FOS,GLTP,BACE2,ATP2C1,BRINP3,DACT3,DMWD,PPA1,UGP2,MACIR,CYP1B1,SCRIB,ENTPD5,MAPKAPK5,KDR,CDKN2C,DAPK1,SMAD2,PIK3C2B,ATG7,EPB41L3,NRAS,NXPE4,CLU,CDKN2B,BCL2L1,ERBB3,BID,GTF2IRD1,SERPINI1,SPTAN1,UNC13B,ACHE,NDN,HTATIP2,IFIT1B,ACVR2A,KLF10,THY1,TP53,RNF7,SLC12A2,CA2,TUBB2A,BCORL1,PTPN11,ITGB1,ASAP3,DCN,RNF43,C2orf88,CLMN,GSTP1,SMPDL3A,PTGES,PRKCZ,NRIP1,RELN,PAQR3,ITIH5,MAP3K5,NOTCH1,ENO3,ANXA3,FGF7,SPOP,EGR1,ISLR,GALNT6,NFATC1,IGF2,OSBPL1A,VTN,RPS6KA1,PRKACA,IDH1,HRAS,TGFB1,SNX30,TRAK1,YAP1,CEMIP,EDN3,PRDX6,SCARA5,TP53INP2,CCM2,XPA,SMAD3,TSC2,SIRT6,CRLF2,SLC48A1,DMD,SOX2,DGAT2,SDHC,PCSK2,AEBP1,TCF12,PAG1,EPHB3,TRAF3IP2,VEGFA,CRYAB,NFIB,PTPRT,ANXA2,ENG,ODC1,ANGPTL2,TGFBR2,MYC,SLIT2,ITM2C,THBS2,NR3C1,ARHGEF2,FKBP10,SOX9,ALDOC,GADD45A,MSH2,STX1A,THRB,SEMA4D,NTHL1,FGFR2,ANXA7,GLUL,FHIT,PIK3R1,SPARCL1,CFH,CCNDBP1,ETHE1,ALDH1A2,GNG3,CDKN1A,MGAT5,DDX5,RDH5,OGG1,KRAS,NFKB1,CEBPD,ANXA5,MSN,FDFT1,SLC2A1,NR1H2,TUBB4A,GNAS,CTSB,FOXQ1	170	
Cell-To-Cell Signaling and Interaction, Nervous System Development and Function	binding	Binding of neurons	1.45E-08	 	0.711	 	0.645	FGFR2,UNC13B,CDH2,CXCL12,CNTN4,DOK7,NCAM2,DCTN1,NINJ2,CX3CL1,TNR,NLGN1,NTRK2,NLGN3,GRM5,SNTA1,ASTN1,NRXN2,LRP4,COL4A1,NECTIN1,PAK1,LTBR,COL4A5,ADGRG1,DVL1,RTN4R,NRXN1,MUSK,PRNP,CDK5R1,DNAJA3,RER1,NRDC	34	
Developmental Disorder, Neurological Disease, Organismal Injury and Abnormalities	congenital malformation	Congenital malformation of brain	1.52E-08	 	-0.122	 	0.215	LAMC3,LPAR1,TBC1D7,SLC25A19,SMARCB1,ATP2C1,APBB1,KIFBP,PCLO,MYO10,EFNB1,SMAD2,AHI1,CSTB,RTN4,CITED2,TBC1D23,FOXG1,BCL2L1,ERBB3,L1CAM,POMGNT2,POMK,SMARCA2,MEGF8,TP53,GPR161,TUBB2A,CFL1,FKTN,TSEN15,FOXC1,RELN,ERMARD,NOTCH1,COL3A1,SLC1A4,NRXN1,CARD10,PRKRA,RALA,MDM2,HIPK2,PRKACA,TSEN34,IFT57,SIX3,PAFAH1B1,LMO4,TUBB3,YBX3,TUBG1,SPRY2,USP18,POMGNT1,YWHAE,POR,KIF7,XPA,SMAD3,TSC2,MAP1B,ABI1,MARCKSL1,CNN3,Marcks,COL4A1,FLNA,COMMD3-BMI1,NFIB,APP,RXYLT1,CDK5,ERF,APBB2,PIGA,ARHGEF2,BHLHE22,DCX,GADD45A,FGFR2,SALL2,PHGDH,VLDLR,B4GAT1,FKBP8,PHF6,Ank2,BMPER,TRIM36,CCNF,CASP7,BRCA1,ADGRG1,DVL1,EML1,SUFU,CTNNBIP1,COL2A1,EGR2,CCDC88C,RFX4,BCAP31,PYGO1	104	
Cell-To-Cell Signaling and Interaction, Cellular Assembly and Organization, Nervous System Development and Function, Tissue Morphology	density	Density of synapse	1.55E-08	 	0.832	 	0.763	SEMA4D,EPHB3,GPM6A,FBXO2,APP,SLITRK5,MTMR2,EPHB1,PLXNB1,MALAT1,HLA-A,CHMP2B,SLITRK4,PCDHGC4,SLITRK2,NTRK2,SLITRK3,GRM5,LRRTM4,SLITRK1,CTNND2,CLSTN3,EFNB3	23	
Nervous System Development and Function	fasciculation	Fasciculation of neurons	1.55E-08	 	0.563	 	0.435	PTPRZ1,EFNB2,NDN,CNTN4,POU3F4,EPHB3,WNT5A,CBR1,GAP43,MEGF8,CNTN2,RTN4,EPHA4,FEZ1,CRTAC1,DSCAM,SLIT2,CDK5R1,CNTN1,BMP4,FBXO45,L1CAM,SEMA5A	23	
Developmental Disorder, Neurological Disease, Organismal Injury and Abnormalities	congenital encephalopathy	Congenital encephalopathy	1.60E-08	 	-0.122	 	0.215	LAMC3,LPAR1,TBC1D7,SLC25A19,SMARCB1,ATP2C1,APBB1,KIFBP,PCLO,MYO10,EFNB1,SMAD2,AHI1,CSTB,RTN4,CITED2,TBC1D23,FOXG1,BCL2L1,ERBB3,L1CAM,POMGNT2,POMK,SMARCA2,MEGF8,TP53,GPR161,TUBB2A,CFL1,FKTN,TSEN15,FOXC1,ASNS,RELN,ERMARD,NOTCH1,COL3A1,SLC1A4,NRXN1,CARD10,PRKRA,RALA,MDM2,HIPK2,PRKACA,TSEN34,IFT57,SIX3,PAFAH1B1,LMO4,TUBB3,YBX3,TUBG1,SPRY2,USP18,POMGNT1,YWHAE,POR,KIF7,XPA,SMAD3,TSC2,MAP1B,ABI1,MARCKSL1,CNN3,Marcks,COL4A1,FLNA,COMMD3-BMI1,NFIB,APP,RXYLT1,CDK5,ERF,APBB2,PIGA,ARHGEF2,BHLHE22,DCX,GADD45A,FGFR2,SALL2,PHGDH,VLDLR,B4GAT1,FKBP8,PHF6,Ank2,BMPER,TRIM36,CCNF,CASP7,BRCA1,ADGRG1,DVL1,EML1,SUFU,CTNNBIP1,COL2A1,EGR2,CCDC88C,RFX4,BCAP31,PYGO1	105	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	oral cancer	Oral cancer	1.76E-08	 	 	 	 	SEZ6,SLC6A9,SATB1,RIC8A,LAMC3,LPAR1,MMP2,ERBB4,COL1A1,DLG3,TRIM21,SSBP2,MAPKAPK2,PLEKHH1,PES1,LRRC4,RAB27B,SCARB2,SLC5A5,RBBP6,PHYHIPL,CADPS,PAQR6,PCDH7,CSMD1,SMAD2,HSP90B1,NOVA1,RRM2B,ENAH,PBXIP1,TBC1D23,FOXG1,GRIK1,NRAS,ATP7A,TLCD3A,BTBD9,CDKN2B,PRADC1,ERBB3,EPS15,SERPINI1,MFAP4,TWF1,SMARCA2,GRID1,NDFIP1,NR1D1,RPS6KA6,BMERB1,SIPA1L2,SPON1,CXXC4,PCDHGC4,SCG5,DCN,GIT1,SASH1,PCDH17,RASGRP3,JPH1,HYAL1,STRADB,FGFR3,FRRS1,BRPF3,ADCY5,PTPRO,FGF7,DAAM1,TCEANC2,CACNA1A,CCDC126,NRXN1,OSBPL1A,SLC7A11,ING4,CTSH,DAAM2,SHTN1,SLITRK4,PLEKHN1,SLCO2B1,CELF2,MYO18A,MAP1S,TMEM59,PRKD1,ADAMTSL1,SIX3,CCAR1,PAFAH1B1,NRCAM,RASAL2,TUBB3,SAMD4A,TRAK1,ZEB2,NR2E1,ZNF516,PARP8,EDN3,SLC2A12,CYTH4,MYCL,SLAIN1,HERC4,KCTD1,FLRT3,TMPO,FABP5,DMD,KIRREL3,UBE2QL1,COL4A1,TNRC6A,PRKG1,SLC44A1,SLITRK5,ORMDL1,RHOJ,PDPN,CDC42EP1,MYC,SOD3,TGFBR2,RNF103,SLIT2,CABIN1,ITGB3BP,NPEPPS,BHLHE22,COL4A2,ZFP64,LPIN2,CHSY1,CFTR,MGLL,SLITRK1,KLC3,PSMB8,SEMA4D,FGF1,MASTL,MTMR7,MPPED2,GJC1,SEMA6D,CSMD3,FRY,SPRY1,MTM1,AMMECR1,NIPSNAP1,STAT1,LAP3,DDX5,HSP90AA1,RIN2,LHFPL4,BAMBI,AMD1,ABCA1,VWA8,SAT1,ITGA9,AZIN2,CDH18,GCAT,TUBB4A,C2orf69,GALT,ITSN2,IARS,CTNND2,FNDC3A,RAPGEF5,CDC42BPA,CDH2,PTBP1,CNTN4,CYP7B1,KIF21A,PURG,NCAM2,PKM,E2F3,CD274,PHLDB2,ADAMTS17,ZNF281,BMP4,TYROBP,SYNJ2,DZIP1,GRIA4,SNTG1,CTPS1,OMG,WSCD1,TLE4,PLOD1,TBCD,SOX1,MYT1,DHX32,KDR,ARHGAP5,AMMECR1L,SOX5,PDLIM5,CNOT2,DDX58,SLCO1C1,KDM3B,ADD3,CITED2,OAT,ZNF513,ZFC3H1,TNFAIP6,BCL2L1,UNC13B,CXCL12,FAM13B,MCL1,JCAD,SOCS3,CYP4F8,ZBTB20,TRO,FASN,IFIT2,TP53,AP1B1,TSHZ1,TUBB2A,HTRA3,FN1,DSCAM,PCDH10,ARVCF,DUSP1,QKI,PLCB3,TRIB2,NTRK2,KCNMB4,RTN3,ZDHHC21,VAV3,LRP4,PDGFRB,TSPAN6,ITGB5,COL15A1,NOTCH1,MYCBP2,EDIL3,CCDC88A,CNTN1,THBD,OAZ2,SLC25A12,FRZB,OLA1,HRAS,NEK1,AS3MT,PFKP,SCAF11,TGFB1,CRBN,INTS7,SHROOM2,TUBG1,TNR,MYH14,MAP7,MTSS1,OTUD7B,VAT1L,TSC2,GPI,NCOA1,CRYAB,EIF5A,LHFPL3,IGFBP5,SEMA3D,RAB11FIP5,ANGPTL6,MTUS1,CYP26B1,CFL2,EIF5,RABL6,STRBP,TTC3,DYNC1I1,ENPP2,MEIS2,YIPF2,DNAJC12,TUBD1,CXCL14,YES1,NKAP,ABCC5,FGFR2,RASAL1,FHIT,RBM4,GNA12,COL27A1,WDR20,PIK3R1,NBAS,IGSF8,KIF13B,SIPA1L1,CD83,HAS2,TIE1,TRAM1,TCERG1,GRIA2,TRIO,SLC45A3,MPC1,MIF,TLE2,CHPF,LTBP4,SP4,KRAS,NFKB1,SNCAIP,MAP3K11,JAG1,TRERF1,ETFB,FDFT1,NR1H2,PRKCSH,EXD2,PBX1,ZFYVE26,PLP1,SYNE1,LDB3,MFSD2A,SCN2A,ME1,ASPH	356	
Carbohydrate Metabolism, Molecular Transport	transport	Transport of carbohydrate	1.79E-08	 	0.542	 	0.372	ERBB4,CDK14,STXBP3,SLC2A8,RTN2,SCARB1,ILK,RAP1A,SLC2A12,SLC5A3,Slc35a2,CAT,INPP5K,TSC2,SIRT6,PID1,ENPP1,FABP5,RPS6KB1,NT5C2,TXNIP,SLC35A1,AHI1,SLC1A2,APP,SORT1,LMBRD1,RHOJ,EXOC3,APPL1,MYC,CDK5R1,SLC2A9,ATP7A,STX6,ERBB3,YES1,CDK16,ABCC5,PLAAT3,CSF2RA,G6PC3,ABCB4,RHOQ,PIK3R1,SLC16A1,TP53,RAB4B,PEA15,PTPN11,ITGB1,SLC45A3,SLC1A3,PRKCZ,MIF,SLC37A4,MAP4K4,PDGFRB,IRS2,SLC2A3,ABCA1,SLC2A1,ABHD5,MFSD2A,RASA1,EPAS1,MVP	67	
Cancer, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	leiomyomatosis	Leiomyoma	1.83E-08	 	 	 	 	SPSB1,ISOC1,ERBB4,MMP2,MEX3D,SFRP1,CNP,SLC5A3,FOS,HNMT,UBAC1,CYP1B1,MDH1,FERMT2,ADRA1B,EZH1,NDUFS7,IFIT3,PKIA,PSMC3IP,MALAT1,CLDN11,CAPN6,VCAN,SORBS2,MR1,CYBA,JUN,ACHE,TWF1,CCN1,SOCS3,NDRG1,LDLRAD4,DUSP1,CALCRL,FRMD4B,RAP2B,PEG3,OLFM1,HYAL1,FGFR3,PDGFRB,HAUS3,SEC22B,IGF2,TMEM59,ADRA2A,FTH1,MTHFD2,LTBP1,TGFB1,GABBR1,RXRG,CGRRF1,SCARA5,SLC7A3,CDC42EP3,FGFR4,MICALL1,SLC7A1,UGCG,PLCB4,BDH1,ZEB1,KIT,IGFBP5,MYC,NR3C1,NPEPPS,ADGRE5,IFIH1,DCX,CXCL14,SOX4,FGFR2,GPM6A,CSF1R,CFH,RAPGEF3,GALK2,STAMBP,TIE1,GRIA2,TSPAN12,GRB2,PCP4,NEGR1,MAPK3,TGFB3,KRAS,MEST,WNT5B,MYH10,NR1H2,DVL1,HIF1A,PLP1,NR2F1,MAPK1,AHCYL1,CAVIN2	102	
Post-Translational Modification	ubiquitination	Ubiquitination of protein	1.86E-08	Decreased	-2.292	 	-2.381	SPSB1,TBC1D7,TICAM1,HIST1H2BO,TRIM21,CHFR,BAG2,FANCF,TRIM3,ENC1,DNAJB2,UBXN1,RNF217,FBXO45,DTX3L,RBBP6,PCNP,RNF20,PELI3,PRKCE,KLHL2,KLHL13,UBE2G2,SIAH2,ATG7,FBXL15,ANAPC11,KLHL8,UBE2G1,RNF13,MAP3K1,FBXO32,ARRDC1,H2BC5,FBXO44,SAE1,FBXL16,MKRN1,RNF19A,MARCHF1,NUB1,RNF213,NDFIP1,ARRB1,SMAD7,ISG15,MED27,RNF43,SASH1,RUSC1,KCTD13,KLHL7,FGFR3,PINK1,FEM1B,MYCBP2,FBXO2,FBXO7,SIAH1,CARD10,CRY1,NHLRC1,RNF126,HERC6,RNF220,RNF38,SEPT4,CAST,MDM2,PTTG1IP,UBE2Q2,C10orf90,RNF128,PRICKLE1,MGRN1,MARCHF8,CRBN,KLHL22,SVBP,NSMCE3,CUL7,HERC4,ATG3,KLHL25,RNF31,PEX2,MED10,MED7,NGF,LONRF1,SUMO2,DZIP3,TRIM13,CRYAB,RNF167,CDK5,TRIM59,HIST1H2BC,H2BC7,RNF103,RNF208,FBXL5,H2BC10,NPEPPS,UBQLN1,SOX4,RBCK1,MARCH2,ZNRF1,NXN,BFAR,SH3RF1,RNF5,UBE2D2,ITCH,CDC34,RNF180,MAPT,HSP90AA1,TRIM36,PJA2,UBC,CCNF,FBXL2,BRCA1,TRIM25,RNF141,KLHL9,MED24,CAV1,GBP6,RNF25,UBE2D1,TRIM32,RNF112	135	
